Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SRR27848288_1	(1, 0.0014925744996042946)	(2, 0.007849729331574616)	(3, 4.0417878132418034e-05)	(4, 2.0208939066209017e-05)	(5, 6.351380849379977e-05)	(6, 0.295541298886831)	(7, 1.1547965180690867e-05)	(8, 0.5932276323059754)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 4.619186072276347e-05)	(14, 0.0)	(15, 0.0)	(16, 2.8869912951727167e-06)	(17, 0.0)	(18, 0.0)	(19, 0.00011259266051173596)	(20, 0.00023384629490899006)	(21, 0.0)	(22, 0.0001039316866262178)	(23, 0.2830002087006007)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 8.66097388551815e-06)	(28, 1.1547965180690867e-05)	(29, 6.351380849379977e-05)	(30, 4.330486942759075e-05)	(31, 7.794876496966336e-05)	(32, 4.9078852017936184e-05)	(33, 0.00017610646900553573)	(34, 5.7739825903454334e-06)	(35, 2.0208939066209017e-05)	(36, 0.0004763535637034982)	(37, 0.0002800381556317535)	(38, 7.217478237931792e-05)	(39, 1.1547965180690867e-05)	(40, 0.0)	(41, 4.330486942759075e-05)	(42, 0.0)	(43, 5.19658433131089e-05)	(44, 0.0)	(45, 0.00012702761698759954)	(46, 0.00016744549512001756)	(47, 0.30863669140173444)	(48, 7.506177367449063e-05)	(49, 0.0002425072687945082)	(50, 0.0001876544341862266)	(51, 2.8869912951727167e-06)
SRR27848288_2	(1, 0.00010104469533104508)	(2, 0.0005485283460828161)	(3, 0.0)	(4, 0.0015560883080980943)	(5, 1.73219477710363e-05)	(6, 2.8869912951727167e-06)	(7, 0.0)	(8, 0.2948282120369234)	(9, 0.0002425072687945082)	(10, 0.0)	(11, 6.92877910841452e-05)	(12, 8.66097388551815e-06)	(13, 5.773982590345434e-05)	(14, 8.66097388551815e-06)	(15, 9.815770403587237e-05)	(16, 0.00021941133843312644)	(17, 0.00029736010340278984)	(18, 0.0003608739118965896)	(19, 0.000153010538644154)	(20, 0.00031179505987865343)	(21, 0.0008141315452387062)	(22, 9.527071274069964e-05)	(23, 7.217478237931792e-05)	(24, 0.00015012354734898127)	(25, 0.0001587845212344994)	(26, 0.00019631540807174474)	(27, 0.00029736010340278984)	(28, 8.66097388551815e-06)	(29, 0.0002771511643365808)	(30, 0.0002915861208124444)	(31, 0.0004012917900290076)	(32, 0.0004012917900290076)	(33, 7.506177367449063e-05)	(34, 0.0004936755114745346)	(35, 0.0009151762405697512)	(36, 0.001244293248219441)	(37, 0.0006726689717752429)	(38, 0.0004936755114745346)	(39, 0.0)	(40, 0.00021363735584278105)	(41, 8.66097388551815e-06)	(42, 5.485283460828161e-05)	(43, 0.00011547965180690868)	(44, 0.0001212536343972541)	(45, 0.00023384629490899006)	(46, 8.66097388551815e-05)	(47, 0.0002915861208124444)	(48, 0.0003348909902400351)	(49, 0.00015589752993932672)	(50, 0.0003637609031917623)	(51, 0.00012702761698759954)
SRR27848289_1	(1, 0.001487336737249814)	(2, 0.008156049167010418)	(3, 5.1846160775592646e-05)	(4, 1.944231029084724e-05)	(5, 2.9163465436270862e-05)	(6, 0.2922697698322096)	(7, 2.5923080387796323e-05)	(8, 0.5825791067100922)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 2.9163465436270862e-05)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.00020414425805389603)	(20, 0.00019766348795694695)	(21, 0.0)	(22, 0.00010693270659965983)	(23, 0.28219865310155073)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 2.9163465436270862e-05)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.00013933655708440524)	(34, 0.0)	(35, 1.62019252423727e-05)	(36, 0.0004406923665925375)	(37, 6.480770096949081e-06)	(38, 5.5086545824067185e-05)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 1.62019252423727e-05)	(44, 0.0)	(45, 2.5923080387796323e-05)	(46, 0.0)	(47, 0.30638164671831625)	(48, 4.8605775727118106e-05)	(49, 0.0)	(50, 0.0)	(51, 3.2403850484745404e-06)
SRR27848289_2	(1, 0.00012313463184203253)	(2, 0.0005087404526105028)	(3, 9.72115514542362e-06)	(4, 0.0008068558770701605)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.29163465436270863)	(9, 0.00016525963747220153)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 8.749039630881258e-05)	(14, 0.0)	(15, 0.0)	(16, 8.10096262118635e-05)	(17, 0.00018794233281152332)	(18, 0.00023006733844169235)	(19, 3.2403850484745404e-06)	(20, 0.0003434808151383012)	(21, 0.0006966827854220261)	(22, 5.5086545824067185e-05)	(23, 0.00013285578698745616)	(24, 0.00016525963747220153)	(25, 0.00016525963747220153)	(26, 2.268269533932178e-05)	(27, 3.2403850484745404e-06)	(28, 1.944231029084724e-05)	(29, 0.00020738464310237058)	(30, 4.536539067864356e-05)	(31, 0.00041800967125321567)	(32, 0.0004374519815440629)	(33, 9.397116640576166e-05)	(34, 0.0005119808376589773)	(35, 0.0009267501238637184)	(36, 0.00025599041882948866)	(37, 0.00022034618329626874)	(38, 5.8326930872541725e-05)	(39, 0.0)	(40, 3.24038504847454e-05)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.00010045193650271075)	(46, 3.24038504847454e-05)	(47, 6.48077009694908e-05)	(48, 3.2403850484745404e-06)	(49, 0.00011665386174508345)	(50, 0.00013285578698745616)	(51, 5.1846160775592646e-05)
SRR27848290_1	(1, 0.0013833138985452436)	(2, 0.007694269890233711)	(3, 4.964045090473362e-05)	(4, 1.9856180361893448e-05)	(5, 2.3165543755542355e-05)	(6, 0.28919202951740347)	(7, 1.9856180361893448e-05)	(8, 0.5801280935432599)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 3.640299733013799e-05)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.00013237453574595632)	(20, 0.0002581303447046148)	(21, 0.0)	(22, 9.266217502216942e-05)	(23, 0.2810741611127827)	(24, 6.618726787297816e-06)	(25, 0.0)	(26, 0.0)	(27, 2.3165543755542355e-05)	(28, 0.0)	(29, 3.309363393648908e-06)	(30, 3.309363393648908e-05)	(31, 8.935281162852052e-05)	(32, 4.964045090473362e-05)	(33, 0.0001621588062887965)	(34, 0.0)	(35, 9.928090180946724e-06)	(36, 0.0003938142438442201)	(37, 7.280599466027598e-05)	(38, 5.2949814298382525e-05)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.00013899326253325413)	(44, 0.0)	(45, 8.273408484122271e-05)	(46, 0.0)	(47, 0.3024592673625419)	(48, 8.935281162852052e-05)	(49, 0.00011582771877771178)	(50, 8.60434482348716e-05)	(51, 0.0)
SRR27848290_2	(1, 0.00014892135271420086)	(2, 0.00044345469474895365)	(3, 9.928090180946724e-06)	(4, 0.0013965513521198394)	(5, 0.0)	(6, 2.6474907149191263e-05)	(7, 0.0)	(8, 0.2943778019552513)	(9, 0.000506332599228283)	(10, 0.0)	(11, 9.928090180946724e-06)	(12, 3.309363393648908e-05)	(13, 5.2949814298382525e-05)	(14, 0.0)	(15, 0.0)	(16, 0.00029122397864110393)	(17, 0.0002548209813109659)	(18, 0.0003276269759712419)	(19, 0.00016546816968244542)	(20, 0.0002978427054284017)	(21, 0.0006519445885488349)	(22, 7.611535805392489e-05)	(23, 7.942472144757379e-05)	(24, 0.00017539625986339212)	(25, 0.00011251835538406287)	(26, 0.00019856180361893448)	(27, 0.00023165543755542355)	(28, 1.654681696824454e-05)	(29, 0.00022172734737447683)	(30, 0.00022503671076812574)	(31, 0.00047985769207909166)	(32, 0.0004964045090473362)	(33, 6.618726787297816e-05)	(34, 0.0005096419626219318)	(35, 0.0010159745618502148)	(36, 0.0010854711931168417)	(37, 0.0005625917769203144)	(38, 0.0004997138724409852)	(39, 0.0)	(40, 8.935281162852052e-05)	(41, 6.618726787297816e-06)	(42, 1.3237453574595631e-05)	(43, 8.935281162852052e-05)	(44, 9.928090180946724e-06)	(45, 0.0002680584348855616)	(46, 0.0001621588062887965)	(47, 0.0002945333420347528)	(48, 0.00019856180361893448)	(49, 0.00013237453574595632)	(50, 0.00034748315633313534)	(51, 0.00015223071610784977)
SRR27848291_1	(1, 0.0015208281945784372)	(2, 0.007936913360957334)	(3, 5.5462064677524585e-05)	(4, 2.6271504320932698e-05)	(5, 2.9190560356591887e-05)	(6, 0.28346661256682815)	(7, 1.4595280178295944e-05)	(8, 0.5678527277848889)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 2.043339224961432e-05)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0001255194095333451)	(20, 0.00021601014663877996)	(21, 2.9190560356591886e-06)	(22, 0.00011092412935504917)	(23, 0.283133840178763)	(24, 2.9190560356591886e-06)	(25, 0.0)	(26, 0.0)	(27, 2.9190560356591887e-05)	(28, 0.0)	(29, 2.9190560356591887e-05)	(30, 1.751433621395513e-05)	(31, 1.751433621395513e-05)	(32, 5.5462064677524585e-05)	(33, 0.00020433392249614318)	(34, 0.0)	(35, 1.4595280178295944e-05)	(36, 0.00038531539670701284)	(37, 3.210961639225107e-05)	(38, 3.794772846356945e-05)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 2.335244828527351e-05)	(44, 0.0)	(45, 5.5462064677524585e-05)	(46, 0.0)	(47, 0.29407154314437794)	(48, 9.92479052124124e-05)	(49, 0.00013427657764032266)	(50, 4.96239526062062e-05)	(51, 0.0)
SRR27848291_2	(1, 0.0001576290259255962)	(2, 0.0005020776381333804)	(3, 2.9190560356591886e-06)	(4, 0.0010479411168016486)	(5, 0.0)	(6, 2.9190560356591886e-06)	(7, 0.0)	(8, 0.30115317308688716)	(9, 0.0002597959871736678)	(10, 0.0)	(11, 1.1676224142636754e-05)	(12, 4.086678449922864e-05)	(13, 5.5462064677524585e-05)	(14, 0.0)	(15, 5.838112071318377e-06)	(16, 0.00021017203456746158)	(17, 0.0001517909138542778)	(18, 0.00030650088374421477)	(19, 7.005734485582052e-05)	(20, 0.0005458634786682683)	(21, 0.0008085785218775953)	(22, 2.9190560356591887e-05)	(23, 3.794772846356945e-05)	(24, 0.00030650088374421477)	(25, 0.00016346713799691455)	(26, 9.049073710543484e-05)	(27, 9.632884917675321e-05)	(28, 1.4595280178295944e-05)	(29, 0.00022184825871009834)	(30, 0.00013719563367598186)	(31, 0.000589649319203156)	(32, 0.000417425013099264)	(33, 7.58954569271389e-05)	(34, 0.0005546206467752458)	(35, 0.0008698786986264381)	(36, 0.000866959642590779)	(37, 0.0005341872545256315)	(38, 0.00026563409924498614)	(39, 0.0)	(40, 0.00013427657764032266)	(41, 0.0)	(42, 0.0)	(43, 1.751433621395513e-05)	(44, 1.1676224142636754e-05)	(45, 0.00023936259492405348)	(46, 0.000154709969889937)	(47, 0.0002130910906031208)	(48, 0.000154709969889937)	(49, 0.00013135752160466348)	(50, 0.000294824659601578)	(51, 0.0001576290259255962)
SRR27848292_1	(1, 0.001455882361296312)	(2, 0.00773748211040162)	(3, 7.812051694760699e-05)	(4, 3.195839329674831e-05)	(5, 4.616212365085867e-05)	(6, 0.2892447649311034)	(7, 1.775466294263795e-05)	(8, 0.576074895702008)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 4.9713056239386266e-05)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.00010652797765582769)	(20, 0.0002450143486084037)	(21, 0.0)	(22, 5.3263988827913846e-05)	(23, 0.2735034807661606)	(24, 3.55093258852759e-06)	(25, 0.0)	(26, 0.0)	(27, 2.1305595531165543e-05)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 7.10186517705518e-05)	(32, 0.0)	(33, 0.00018819942719196228)	(34, 0.0)	(35, 1.420373035411036e-05)	(36, 0.00044386657356594876)	(37, 5.681492141644144e-05)	(38, 2.4856528119693133e-05)	(39, 0.0)	(40, 0.0)	(41, 1.0652797765582772e-05)	(42, 0.0)	(43, 0.0001100789102443553)	(44, 0.0)	(45, 3.55093258852759e-05)	(46, 4.2611191062331086e-05)	(47, 0.3019286961373239)	(48, 8.522238212466217e-05)	(49, 2.1305595531165543e-05)	(50, 9.232424730171735e-05)	(51, 0.0)
SRR27848292_2	(1, 0.00015624103389521397)	(2, 0.0005219870905135558)	(3, 0.0)	(4, 0.0011611549564485221)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.2912830002369182)	(9, 0.000450968438743004)	(10, 0.0)	(11, 3.55093258852759e-06)	(12, 0.0)	(13, 1.775466294263795e-05)	(14, 0.0)	(15, 7.10186517705518e-06)	(16, 0.00017754662942637953)	(17, 0.000138486370952576)	(18, 0.00015979196648374156)	(19, 7.456958435907939e-05)	(20, 0.0003408895284986487)	(21, 0.0006782281244087698)	(22, 2.4856528119693133e-05)	(23, 5.3263988827913846e-05)	(24, 0.00016334289907226916)	(25, 0.0001810975620149071)	(26, 4.2611191062331086e-05)	(27, 5.681492141644144e-05)	(28, 1.0652797765582772e-05)	(29, 0.0001100789102443553)	(30, 0.000138486370952576)	(31, 0.00035864419144128663)	(32, 0.000450968438743004)	(33, 4.2611191062331086e-05)	(34, 0.0003621951240298142)	(35, 0.0006888809221743525)	(36, 0.0006888809221743525)	(37, 0.0003479913936757038)	(38, 0.00021305595531165538)	(39, 0.0)	(40, 5.3263988827913846e-05)	(41, 0.0)	(42, 1.0652797765582772e-05)	(43, 5.681492141644144e-05)	(44, 3.55093258852759e-06)	(45, 0.00020240315754607266)	(46, 4.9713056239386266e-05)	(47, 6.036585400496903e-05)	(48, 8.167144953613458e-05)	(49, 8.522238212466217e-05)	(50, 0.0002485652811969313)	(51, 6.391678659349663e-05)
SRR27848293_1	(1, 0.001623515642268403)	(2, 0.007690843862682533)	(3, 4.4919405122050674e-05)	(4, 1.9251173623736003e-05)	(5, 2.2459702561025337e-05)	(6, 0.28542431720338457)	(7, 1.2834115749157335e-05)	(8, 0.569504260782045)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 4.8127934059340015e-05)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 9.625586811868003e-05)	(20, 0.0002181799677356747)	(21, 0.0)	(22, 9.625586811868003e-05)	(23, 0.2863034541322018)	(24, 6.417057874578668e-06)	(25, 0.0)	(26, 0.0)	(27, 1.2834115749157335e-05)	(28, 0.0)	(29, 0.0)	(30, 4.171087618476135e-05)	(31, 4.4919405122050674e-05)	(32, 9.625586811868002e-06)	(33, 0.0002278055545475427)	(34, 0.0)	(35, 0.0)	(36, 0.0003304784805408014)	(37, 8.663028130681202e-05)	(38, 4.4919405122050674e-05)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 2.566823149831467e-05)	(44, 0.0)	(45, 1.604264468644667e-05)	(46, 0.0)	(47, 0.29530016927236113)	(48, 3.208528937289334e-05)	(49, 2.2459702561025337e-05)	(50, 5.7753520871208016e-05)	(51, 0.0)
SRR27848293_2	(1, 0.00015721791792717735)	(2, 0.0003882320014120094)	(3, 0.0)	(4, 0.0013892930298462815)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.29660283202090065)	(9, 0.0001893032073000707)	(10, 0.0)	(11, 0.0)	(12, 6.417057874578668e-06)	(13, 5.4544991933918676e-05)	(14, 0.0)	(15, 2.8876760435604008e-05)	(16, 0.00016363497580175603)	(17, 0.00014438380217802004)	(18, 0.00023422261242212137)	(19, 3.208528937289334e-05)	(20, 0.0004716537537815321)	(21, 0.0007026678372663641)	(22, 3.529381831018268e-05)	(23, 3.208528937289334e-05)	(24, 0.00025026525710856805)	(25, 0.00017005203367633472)	(26, 8.663028130681202e-05)	(27, 0.0001989287941119387)	(28, 9.625586811868002e-06)	(29, 0.0001796776204882027)	(30, 0.0001796776204882027)	(31, 0.0005358243325273188)	(32, 0.0004427769933459281)	(33, 4.4919405122050674e-05)	(34, 0.0005229902167781615)	(35, 0.0006737910768307602)	(36, 0.0010395633756817443)	(37, 0.0004941134563425574)	(38, 0.0002438481992339894)	(39, 0.0)	(40, 0.0001219240996169947)	(41, 6.417057874578668e-06)	(42, 6.417057874578668e-06)	(43, 4.8127934059340015e-05)	(44, 6.417057874578668e-06)	(45, 0.0002534737860458574)	(46, 8.34217523695227e-05)	(47, 0.000202137323049228)	(48, 0.000134758215366152)	(49, 8.663028130681202e-05)	(50, 0.00027272495966959337)	(51, 8.021322343223334e-05)
SRR27848294_1	(1, 0.0016024557334902013)	(2, 0.006978329013684507)	(3, 4.65443574042797e-05)	(4, 1.32983878297942e-05)	(5, 3.32459695744855e-05)	(6, 0.28286668293059497)	(7, 1.9947581744691303e-05)	(8, 0.5694436160657026)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 4.65443574042797e-05)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 7.979032697876521e-05)	(20, 0.00019282662353201587)	(21, 0.0)	(22, 8.64395208936623e-05)	(23, 0.2789935274751674)	(24, 6.6491939148971e-06)	(25, 0.0)	(26, 0.0)	(27, 2.327217870213985e-05)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 2.992137261703695e-05)	(32, 0.0)	(33, 0.00016955444482987607)	(34, 0.0)	(35, 0.0)	(36, 0.00043552220142576006)	(37, 1.9947581744691303e-05)	(38, 7.31411330638681e-05)	(39, 3.32459695744855e-06)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 6.6491939148971e-06)	(44, 0.0)	(45, 1.662298478724275e-05)	(46, 0.0)	(47, 0.2981199337713689)	(48, 4.65443574042797e-05)	(49, 3.32459695744855e-06)	(50, 6.6491939148971e-06)	(51, 3.32459695744855e-06)
SRR27848294_2	(1, 3.32459695744855e-06)	(2, 0.0005020141405747311)	(3, 0.0)	(4, 0.0008810181937238658)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.29465237914475007)	(9, 0.0002393709809362956)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 4.321976044683115e-05)	(14, 0.0)	(15, 0.0)	(16, 0.00012965928134049345)	(17, 2.327217870213985e-05)	(18, 0.00016622984787242748)	(19, 3.9895163489382605e-05)	(20, 0.0002393709809362956)	(21, 0.0006482964067024672)	(22, 4.986895436172825e-05)	(23, 2.992137261703695e-05)	(24, 0.0001130362965532507)	(25, 0.00016290525091497895)	(26, 1.32983878297942e-05)	(27, 1.32983878297942e-05)	(28, 1.662298478724275e-05)	(29, 0.0001130362965532507)	(30, 4.986895436172825e-05)	(31, 0.00038565324706403174)	(32, 0.00015625605700008184)	(33, 0.0)	(34, 0.000495364946659834)	(35, 0.000538584707106665)	(36, 0.0003723548592342376)	(37, 0.00022939719006394993)	(38, 8.311492393621374e-05)	(39, 0.0)	(40, 3.32459695744855e-05)	(41, 0.0)	(42, 0.0)	(43, 1.662298478724275e-05)	(44, 6.6491939148971e-06)	(45, 0.00016955444482987607)	(46, 2.327217870213985e-05)	(47, 3.32459695744855e-05)	(48, 2.992137261703695e-05)	(49, 7.646573002131665e-05)	(50, 0.0001728790417873246)	(51, 3.9895163489382605e-05)
SRR27848295_1	(1, 0.0014770126330002232)	(2, 0.007480354302614033)	(3, 4.446919755269489e-05)	(4, 1.9058227522583523e-05)	(5, 5.082194006022273e-05)	(6, 0.292975778962169)	(7, 1.58818562688196e-05)	(8, 0.586987054953065)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 5.399831131398665e-05)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.00012070210764302898)	(20, 0.00015881856268819603)	(21, 6.352742507527842e-06)	(22, 0.0001079966226279733)	(23, 0.28286221289018465)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 4.129282629893097e-05)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 3.8116455045167046e-05)	(32, 0.0)	(33, 0.00018105316146454345)	(34, 0.0)	(35, 0.0)	(36, 0.0004319864905118932)	(37, 5.399831131398665e-05)	(38, 5.717468256775056e-05)	(39, 2.2234598776347445e-05)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 1.2705485015055683e-05)	(44, 0.0)	(45, 1.9058227522583523e-05)	(46, 2.858734128387528e-05)	(47, 0.3040422564102825)	(48, 6.35274250752784e-05)	(49, 3.176371253763921e-06)	(50, 7.623291009033409e-05)	(51, 0.0)
SRR27848295_2	(1, 0.00015246582018066819)	(2, 0.0005209248856172829)	(3, 0.0)	(4, 0.0010799662262797331)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.300281432845826)	(9, 0.0002668151853161693)	(10, 0.0)	(11, 3.176371253763921e-06)	(12, 0.0)	(13, 9.21147663591537e-05)	(14, 0.0)	(15, 3.176371253763921e-06)	(16, 0.0001397603351656125)	(17, 0.00017152404770325171)	(18, 0.00015881856268819603)	(19, 2.858734128387528e-05)	(20, 0.0005463358556473943)	(21, 0.0008195037834710915)	(22, 3.17637125376392e-05)	(23, 8.893839510538978e-05)	(24, 0.00040657552048178186)	(25, 0.00023187510152476617)	(26, 3.4940083791403125e-05)	(27, 4.129282629893097e-05)	(28, 3.176371253763921e-06)	(29, 0.0001842295327183074)	(30, 9.529113761291761e-05)	(31, 0.000400222777974254)	(32, 0.0003621063229290869)	(33, 6.035105382151449e-05)	(34, 0.00033669535289897553)	(35, 0.0006670379632904233)	(36, 0.0005272776281248108)	(37, 0.0003112843828688642)	(38, 0.00016199493394195995)	(39, 0.0)	(40, 4.446919755269489e-05)	(41, 0.0)	(42, 6.352742507527842e-06)	(43, 4.7645568806458804e-05)	(44, 6.352742507527842e-06)	(45, 0.00013023122140432073)	(46, 2.5410970030111366e-05)	(47, 7.940928134409801e-05)	(48, 5.399831131398665e-05)	(49, 1.9058227522583523e-05)	(50, 0.00017152404770325171)	(51, 6.35274250752784e-05)
SRR27848296_1	(1, 0.0014590847784253574)	(2, 0.006908963599462773)	(3, 5.1265140863593635e-05)	(4, 7.886944748245174e-06)	(5, 4.7321668489471043e-05)	(6, 0.29510975511746385)	(7, 1.1830417122367761e-05)	(8, 0.5916352168172376)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 6.30955579859614e-05)	(14, 0.0)	(15, 0.0)	(16, 3.943472374122587e-06)	(17, 0.0)	(18, 0.0)	(19, 0.00010647375410130986)	(20, 0.00021294750820261972)	(21, 0.0)	(22, 6.703903036008397e-05)	(23, 0.2813943582002655)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 1.577388949649035e-05)	(28, 1.577388949649035e-05)	(29, 5.1265140863593635e-05)	(30, 5.5208613237716226e-05)	(31, 6.703903036008397e-05)	(32, 1.577388949649035e-05)	(33, 0.00018139972920963902)	(34, 0.0)	(35, 0.0)	(36, 0.0004613862677723427)	(37, 0.0002523822319438456)	(38, 6.30955579859614e-05)	(39, 1.1830417122367761e-05)	(40, 0.0)	(41, 2.7604306618858113e-05)	(42, 0.0)	(43, 0.00013407806072016795)	(44, 0.0)	(45, 0.00010647375410130986)	(46, 7.492597510832916e-05)	(47, 0.3078708317201245)	(48, 9.069986460481951e-05)	(49, 0.0001577388949649035)	(50, 0.00016562583971314868)	(51, 0.0)
SRR27848296_2	(1, 0.0)	(2, 0.0005363122428806718)	(3, 0.0)	(4, 0.0013644414414464153)	(5, 0.0)	(6, 2.3660834244735522e-05)	(7, 0.0)	(8, 0.29286591933658807)	(9, 0.00043772543352760723)	(10, 0.0)	(11, 7.098250273420657e-05)	(12, 7.886944748245174e-06)	(13, 3.9434723741225874e-05)	(14, 0.0)	(15, 0.00011041722647543245)	(16, 0.00029576042805919405)	(17, 0.00011830417122367762)	(18, 0.0002760430661885811)	(19, 0.00013407806072016795)	(20, 0.00032336473467805215)	(21, 0.0006861641930973302)	(22, 5.1265140863593635e-05)	(23, 2.7604306618858113e-05)	(24, 0.00016168236733902607)	(25, 0.0001498519502166583)	(26, 0.0001498519502166583)	(27, 0.00029576042805919405)	(28, 1.1830417122367761e-05)	(29, 0.0002523822319438456)	(30, 0.0002523822319438456)	(31, 0.0006072947456148784)	(32, 0.0002523822319438456)	(33, 2.3660834244735522e-05)	(34, 0.0005757469666218978)	(35, 0.0007532032234574142)	(36, 0.0010962853200060792)	(37, 0.0005718034942477752)	(38, 0.00048110362964295564)	(39, 0.0)	(40, 0.0001577388949649035)	(41, 1.1830417122367761e-05)	(42, 3.549125136710328e-05)	(43, 8.675639223069693e-05)	(44, 0.00013013458834604537)	(45, 0.00028393001093682626)	(46, 0.00014590847784253574)	(47, 0.00029181695568507147)	(48, 0.00017351278446139386)	(49, 5.915208561183881e-05)	(50, 0.0004061776545346265)	(51, 0.0001577388949649035)
SRR27848297_1	(1, 0.0015183406965531788)	(2, 0.007108231839916066)	(3, 6.39301345917128e-05)	(4, 3.99563341198205e-06)	(5, 3.19650672958564e-05)	(6, 0.2867466318108918)	(7, 2.7969433883874344e-05)	(8, 0.5714674774819086)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 7.19214014156769e-05)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0001278602691834256)	(20, 0.00019578603718712042)	(21, 0.0)	(22, 6.39301345917128e-05)	(23, 0.28092099829622197)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 3.99563341198205e-05)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 3.596070070783845e-05)	(32, 0.0)	(33, 0.00017580787012721019)	(34, 0.0)	(35, 0.0)	(36, 0.0003636026404903665)	(37, 3.596070070783845e-05)	(38, 5.593886776774869e-05)	(39, 0.0)	(40, 0.0)	(41, 7.9912668239641e-06)	(42, 0.0)	(43, 2.3973800471892298e-05)	(44, 0.0)	(45, 3.19650672958564e-05)	(46, 3.19650672958564e-05)	(47, 0.2984378551743513)	(48, 3.19650672958564e-05)	(49, 3.99563341198205e-06)	(50, 4.7947600943784596e-05)	(51, 0.0)
