Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SRR27848288_1	(1, 0.0015039663738827627)	(2, 0.007908677876336494)	(3, 4.177684371896563e-05)	(4, 2.2495223540981496e-05)	(5, 6.105846389694977e-05)	(6, 0.2959375200950635)	(7, 1.2854413451989424e-05)	(8, 0.5957313642257239)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 4.499044708196299e-05)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.00011891564105140197)	(20, 0.00023784108178866262)	(21, 0.0)	(22, 9.965810198508651e-05)	(23, 0.2814172136916923)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 9.66278926848047e-06)	(28, 1.2890539436526806e-05)	(29, 6.773779473803133e-05)	(30, 4.1990441231357416e-05)	(31, 4.853732134949027e-05)	(32, 5.2004684712010566e-05)	(33, 0.0001595998408561587)	(34, 0.0)	(35, 1.9615425204226e-05)	(36, 0.0004553125773253419)	(37, 0.00023636557205441964)	(38, 6.253821825719678e-05)	(39, 1.320322610267238e-05)	(40, 0.0)	(41, 9.967933159027409e-06)	(42, 0.0)	(43, 4.358123648080711e-05)	(44, 0.0)	(45, 8.096428736128245e-05)	(46, 0.00013535751930815793)	(47, 0.3100578037037427)	(48, 6.814704537751606e-05)	(49, 0.0002598775614224891)	(50, 0.00010638488080037395)	(51, 3.444516706577708e-06)
SRR27848288_2	(1, 0.00010926251434191011)	(2, 0.0005398853649835558)	(3, 0.0)	(4, 0.0014654031335267943)	(5, 3.213603362997356e-06)	(6, 0.0)	(7, 0.0)	(8, 0.29153488348775713)	(9, 0.0002120978219578255)	(10, 0.0)	(11, 4.499044708196299e-05)	(12, 6.427206725994712e-06)	(13, 5.7844860533952415e-05)	(14, 9.640810088992068e-06)	(15, 8.998089416392598e-05)	(16, 0.00020246024548465448)	(17, 0.00031494314938714473)	(18, 0.00033423037767197104)	(19, 0.00012855206633466596)	(20, 0.0002956745607810642)	(21, 0.0008066893120318932)	(22, 5.4637521983969414e-05)	(23, 5.4639093680140295e-05)	(24, 0.000138210710005774)	(25, 0.00015750116494611644)	(26, 0.00013500590650840976)	(27, 0.00018322799116802507)	(28, 6.4292321240183445e-06)	(29, 0.0002571789825234344)	(30, 0.0001736052617568698)	(31, 0.00037295434141841545)	(32, 0.0004093086190855388)	(33, 5.4900642915593585e-05)	(34, 0.0004884818882238274)	(35, 0.0008880482032564727)	(36, 0.0011300573598281558)	(37, 0.0005890385650708137)	(38, 0.0004241521777098438)	(39, 0.0)	(40, 0.00013455217033963462)	(41, 0.0)	(42, 0.0)	(43, 4.318147846738968e-05)	(44, 9.330155793275336e-05)	(45, 0.0001971658379909028)	(46, 8.379698484370639e-05)	(47, 0.0002185808888003356)	(48, 0.00023619987071093936)	(49, 0.00011851505110673756)	(50, 0.00034661977920523955)	(51, 0.00012619714190077315)
SRR27848289_1	(1, 0.0015000571086043342)	(2, 0.008172151476365519)	(3, 4.6564965677296404e-05)	(4, 1.995641386169846e-05)	(5, 2.9934620792547686e-05)	(6, 0.29361206500921555)	(7, 2.3282482838648202e-05)	(8, 0.5845898833886869)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 2.9934620792547686e-05)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.00020622989237760014)	(20, 0.00019958417966727522)	(21, 0.0)	(22, 0.00010646656984641164)	(23, 0.2826111820571109)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 3.000218415900677e-05)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.00014495149451058576)	(34, 0.0)	(35, 1.6916752660159355e-05)	(36, 0.00044748517400257593)	(37, 6.7955284607265e-06)	(38, 5.450980946607131e-05)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 1.735672251203706e-05)	(44, 0.0)	(45, 2.7954431341697742e-05)	(46, 0.0)	(47, 0.30645617548252774)	(48, 4.944561575614214e-05)	(49, 0.0)	(50, 0.0)	(51, 3.573739376836344e-06)
SRR27848289_2	(1, 0.0001230645521471405)	(2, 0.0005122146224502605)	(3, 9.97820693084923e-06)	(4, 0.0007916044165140389)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.29078490637880827)	(9, 0.0001696295178244369)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 8.980386237764307e-05)	(14, 0.0)	(15, 0.0)	(16, 6.98483197171795e-05)	(17, 0.0001862647507962236)	(18, 0.00023616023678290152)	(19, 3.326246543323014e-06)	(20, 0.00032930419122075694)	(21, 0.0006985348696798379)	(22, 5.6549223354629656e-05)	(23, 0.00012640723688084156)	(24, 0.00014304550670111646)	(25, 0.00016633792194233721)	(26, 2.328816903457997e-05)	(27, 0.0)	(28, 1.996252036800906e-05)	(29, 0.00020961412136398107)	(30, 3.992866743562626e-05)	(31, 0.0004026404294183473)	(32, 0.0004469684299526754)	(33, 9.358856181989109e-05)	(34, 0.0005156178124258066)	(35, 0.0009258299201461631)	(36, 0.00025207654778277336)	(37, 0.0002290642284980356)	(38, 6.079308634002992e-05)	(39, 0.0)	(40, 2.7181682535955844e-05)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 9.000875473614815e-05)	(46, 3.473076381944907e-05)	(47, 6.273403498098584e-05)	(48, 3.497961021031036e-06)	(49, 0.00011938266381838358)	(50, 0.00012689617696715248)	(51, 4.9546942755444216e-05)
SRR27848290_1	(1, 0.0013872036457766928)	(2, 0.0077101121151687295)	(3, 5.137791280654417e-05)	(4, 2.055116512261767e-05)	(5, 2.3976359309720617e-05)	(6, 0.2903160341046585)	(7, 1.7125970935514723e-05)	(8, 0.5819096656411065)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 3.76771360581324e-05)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.00013016684443575448)	(20, 0.00025349102530439904)	(21, 0.0)	(22, 9.250571462617448e-05)	(23, 0.2810705777972032)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 2.4020925108280322e-05)	(28, 0.0)	(29, 3.4358348226532014e-06)	(30, 3.440103954437337e-05)	(31, 7.924700460966043e-05)	(32, 2.767730723049585e-05)	(33, 0.0001594565720026151)	(34, 0.0)	(35, 1.0435066805471605e-05)	(36, 0.0003728825325233721)	(37, 3.4924007803699696e-05)	(38, 5.2519377286846875e-05)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.00012128882504340266)	(44, 0.0)	(45, 7.899506499875529e-05)	(46, 0.0)	(47, 0.30233257530547264)	(48, 8.708830274913097e-05)	(49, 0.00011292650382494819)	(50, 3.6571052746392804e-05)	(51, 0.0)
SRR27848290_2	(1, 0.0001438581558583237)	(2, 0.0004315744675749711)	(3, 0.0)	(4, 0.0013358257329701487)	(5, 0.0)	(6, 1.7125970935514723e-05)	(7, 0.0)	(8, 0.2934500867858577)	(9, 0.0004932279629428242)	(10, 0.0)	(11, 3.425194187102945e-06)	(12, 3.425194187102945e-06)	(13, 4.4527524432338284e-05)	(14, 0.0)	(15, 0.0)	(16, 0.000250043209521755)	(17, 0.00023977148544326762)	(18, 0.0003219836053483943)	(19, 0.0001541432630094088)	(20, 0.00029459036182547367)	(21, 0.0006611258836778125)	(22, 7.878868494456822e-05)	(23, 7.536505204008228e-05)	(24, 0.00015073582033276852)	(25, 9.93522132915241e-05)	(26, 0.00013704253104672846)	(27, 0.00017473483645949944)	(28, 1.7131370509983424e-05)	(29, 0.0002055841239442013)	(30, 0.00013363686033560326)	(31, 0.00046262048736417247)	(32, 0.00047739852834175964)	(33, 6.53812326337553e-05)	(34, 0.0004928774214886766)	(35, 0.0009874800989095975)	(36, 0.0009789391786126072)	(37, 0.0004853113752583893)	(38, 0.00046220094599675425)	(39, 0.0)	(40, 6.991486955738085e-05)	(41, 0.0)	(42, 0.0)	(43, 3.8935580515701054e-05)	(44, 0.0)	(45, 0.00022796870374394782)	(46, 0.00013936153691619218)	(47, 0.00021873281625134626)	(48, 0.0001367520383251186)	(49, 0.00013366696125179035)	(50, 0.0003118961092918783)	(51, 0.00015658295499128562)
SRR27848291_1	(1, 0.0015642940010414618)	(2, 0.007992686264027767)	(3, 3.891278609555875e-05)	(4, 2.7238950266891125e-05)	(5, 3.1130228876447005e-05)	(6, 0.28528130870236984)	(7, 1.5565114438223503e-05)	(8, 0.5727689723763579)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 2.334767165733525e-05)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.00011675299642673563)	(20, 0.0002062725778471736)	(21, 3.892168862835921e-06)	(22, 0.00010900388435341893)	(23, 0.2796292152054253)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 2.7318420701805544e-05)	(28, 0.0)	(29, 2.7371170352924654e-05)	(30, 1.9586446288852213e-05)	(31, 1.9632583271798273e-05)	(32, 4.345024490730542e-05)	(33, 0.00021389407593025802)	(34, 0.0)	(35, 1.1941107413525087e-05)	(36, 0.00039907911695604163)	(37, 2.802028556593832e-05)	(38, 3.615270032954391e-05)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 3.291721177226474e-05)	(44, 0.0)	(45, 5.395226038390104e-05)	(46, 0.0)	(47, 0.2989334752100041)	(48, 9.677371985935162e-05)	(49, 0.00014376390043639533)	(50, 3.824748981724329e-05)	(51, 0.0)
SRR27848291_2	(1, 0.00015175986577267914)	(2, 0.0005214313336804873)	(3, 3.891278609555876e-06)	(4, 0.0010234062743131951)	(5, 0.0)	(6, 3.891278609555876e-06)	(7, 0.0)	(8, 0.29430518379792997)	(9, 0.0002529331096211319)	(10, 0.0)	(11, 3.891278609555876e-06)	(12, 7.782557219111751e-06)	(13, 6.226045775289401e-05)	(14, 0.0)	(15, 3.891278609555876e-06)	(16, 0.00018289276347424494)	(17, 0.0001673302022609657)	(18, 0.0002879685009157593)	(19, 4.6698310739198843e-05)	(20, 0.00054093127740532)	(21, 0.000801680477947891)	(22, 2.7242180297544538e-05)	(23, 4.281030504755291e-05)	(24, 0.0002996837285824407)	(25, 0.00015568526992770483)	(26, 5.838404409225287e-05)	(27, 8.563295109249157e-05)	(28, 1.167762696295557e-05)	(29, 0.00022188366149148328)	(30, 0.00011678732094557245)	(31, 0.000580082106144981)	(32, 0.0004530671454492784)	(33, 7.83285962156557e-05)	(34, 0.0005142337144341635)	(35, 0.0008106667690887724)	(36, 0.0008245996134876722)	(37, 0.0005184016971284385)	(38, 0.00022237268558181967)	(39, 0.0)	(40, 0.0001560960927546998)	(41, 0.0)	(42, 0.0)	(43, 1.2196813639355182e-05)	(44, 4.083130411959685e-06)	(45, 0.0002090801628923051)	(46, 0.0001235079518948055)	(47, 0.00019436385351730964)	(48, 0.00011633536777577621)	(49, 0.00012107795620910932)	(50, 0.0002685400355219724)	(51, 0.0001687060344166215)
SRR27848292_1	(1, 0.0014254673221247938)	(2, 0.007724491840162734)	(3, 7.705228768242128e-05)	(4, 3.4673529457089585e-05)	(5, 4.623137260945277e-05)	(6, 0.29055647162164244)	(7, 1.926307192060532e-05)	(8, 0.5782658612134195)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 5.008398699357384e-05)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.00010402946176004133)	(20, 0.00024274379086427965)	(21, 0.0)	(22, 5.780689206909865e-05)	(23, 0.2728901605248485)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 1.9302533824312583e-05)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 5.4281937592211434e-05)	(32, 0.0)	(33, 0.0001989493368491972)	(34, 0.0)	(35, 1.5658458333175115e-05)	(36, 0.0004392666584330315)	(37, 3.930505827014194e-05)	(38, 2.3642493346805352e-05)	(39, 0.0)	(40, 0.0)	(41, 7.954915041706227e-06)	(42, 0.0)	(43, 0.00011237269077130448)	(44, 0.0)	(45, 2.8271764028025234e-05)	(46, 4.051629591757397e-05)	(47, 0.30286596833068524)	(48, 7.344201037221512e-05)	(49, 2.0475970486263756e-05)	(50, 7.398894416091378e-05)	(51, 0.0)
SRR27848292_2	(1, 0.00015410457536484256)	(2, 0.0005123977130881016)	(3, 0.0)	(4, 0.0011211107857792297)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.2890077206392258)	(9, 0.00042378758225331713)	(10, 0.0)	(11, 3.8526143841210646e-06)	(12, 0.0)	(13, 1.5410457536484258e-05)	(14, 0.0)	(15, 7.705228768242129e-06)	(16, 0.00016181221669136936)	(17, 0.00013869851554446276)	(18, 0.00014640614335588694)	(19, 6.935125102529083e-05)	(20, 0.00034290955132558427)	(21, 0.0006781244003800579)	(22, 2.311841084352107e-05)	(23, 5.394439696695316e-05)	(24, 0.0001464261142497463)	(25, 0.00017725903734007863)	(26, 2.3121579740316914e-05)	(27, 3.082989095120734e-05)	(28, 1.1561568667470633e-05)	(29, 0.00010791194169733615)	(30, 0.00010020951110824358)	(31, 0.00035461166495842774)	(32, 0.0004365369868517377)	(33, 3.870578536535029e-05)	(34, 0.00036442997510982035)	(35, 0.0006913195624288946)	(36, 0.000638139124056775)	(37, 0.00031195192727215157)	(38, 0.00019154305364034221)	(39, 0.0)	(40, 4.3248119335872445e-05)	(41, 0.0)	(42, 0.0)	(43, 3.1839462880996985e-05)	(44, 3.9926554304825185e-06)	(45, 0.00018019349898695214)	(46, 5.623416129700719e-05)	(47, 2.4180544519263977e-05)	(48, 5.6617264059684305e-05)	(49, 8.117817127092342e-05)	(50, 0.00022406650228604867)	(51, 5.72548242096953e-05)
SRR27848293_1	(1, 0.0016488348650567012)	(2, 0.007694562703597941)	(3, 4.927552470284395e-05)	(4, 2.2742549862851052e-05)	(5, 2.6532974839992894e-05)	(6, 0.28663951762142037)	(7, 1.516169990856737e-05)	(8, 0.5737376766650749)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 3.411382479427658e-05)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 9.856392363267196e-05)	(20, 0.00021988496301136856)	(21, 0.0)	(22, 8.722150363501304e-05)	(23, 0.28379707854274366)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 1.5209400748089584e-05)	(28, 0.0)	(29, 0.0)	(30, 4.198477929612975e-05)	(31, 4.208531351109966e-05)	(32, 7.69865167739185e-06)	(33, 0.00022004948024891843)	(34, 0.0)	(35, 0.0)	(36, 0.0003345304726724974)	(37, 4.2918578851924894e-05)	(38, 3.91531471828273e-05)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 2.405037109722603e-05)	(44, 0.0)	(45, 1.6169884689318305e-05)	(46, 0.0)	(47, 0.29741825698625984)	(48, 3.6878819313945784e-05)	(49, 2.470606779377944e-05)	(50, 2.4827886881168024e-05)	(51, 0.0)
SRR27848293_2	(1, 0.00016298827401709922)	(2, 0.0003942041976227516)	(3, 0.0)	(4, 0.001372133841725347)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.2931021922074472)	(9, 0.00020089252378851765)	(10, 0.0)	(11, 0.0)	(12, 7.580849954283685e-06)	(13, 5.6856374657127634e-05)	(14, 0.0)	(15, 2.2742549862851052e-05)	(16, 0.0001478285352739354)	(17, 0.00013645933881280752)	(18, 0.00023501690472805116)	(19, 2.6534566978421295e-05)	(20, 0.00048142134382665074)	(21, 0.0007088760262638947)	(22, 3.790865386711296e-05)	(23, 2.653676993602326e-05)	(24, 0.0002577964860519211)	(25, 0.00017060678616168172)	(26, 3.791390994627447e-05)	(27, 0.00015545256507159066)	(28, 1.1374944523447648e-05)	(29, 0.0001782141403668413)	(30, 0.00011376007772088509)	(31, 0.0004892024858008979)	(32, 0.0004679972271735018)	(33, 4.197219082893131e-05)	(34, 0.0005239721864854493)	(35, 0.0006287936819424296)	(36, 0.0009725612037955105)	(37, 0.00042411487899482)	(38, 0.00021278428899851448)	(39, 0.0)	(40, 0.000105271772532185)	(41, 0.0)	(42, 0.0)	(43, 1.5836090759645e-05)	(44, 0.0)	(45, 0.00024348693407200085)	(46, 8.417240866121258e-05)	(47, 0.00015701800424802146)	(48, 9.302525364649894e-05)	(49, 8.128172501929121e-05)	(50, 0.00027361906296660725)	(51, 9.440073530784921e-05)
SRR27848294_1	(1, 0.0015976613857286441)	(2, 0.00702762165095018)	(3, 4.8730412636603525e-05)	(4, 1.392297503902958e-05)	(5, 3.480743759757395e-05)	(6, 0.28388249955829364)	(7, 2.088446255854437e-05)	(8, 0.5720184679910107)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 4.5249668876846136e-05)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 8.354417504426188e-05)	(20, 0.0001845002521735522)	(21, 0.0)	(22, 9.053042997601814e-05)	(23, 0.2794868386970682)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 2.4424173078622705e-05)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 3.155978559544058e-05)	(32, 0.0)	(33, 0.00016605885005518275)	(34, 0.0)	(35, 0.0)	(36, 0.000423117068599437)	(37, 1.4259540390059034e-05)	(38, 7.866846612439302e-05)	(39, 3.5878352293846575e-06)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 7.305857076394718e-06)	(44, 0.0)	(45, 1.840431903725093e-05)	(46, 0.0)	(47, 0.29877684391332027)	(48, 4.471782437946472e-05)	(49, 3.74318739893394e-06)	(50, 0.0)	(51, 3.7781399166867254e-06)
SRR27848294_2	(1, 3.480743759757395e-06)	(2, 0.0004907848701257927)	(3, 0.0)	(4, 0.0008597437086600765)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.2931238742404495)	(9, 0.00024365206318301765)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 3.480743759757395e-05)	(14, 0.0)	(15, 0.0)	(16, 0.00012182764298457954)	(17, 2.4365922975767007e-05)	(18, 0.00016708318532257757)	(19, 4.1771417197668404e-05)	(20, 0.00022974648936921222)	(21, 0.0006509591953364587)	(22, 4.8735903792541004e-05)	(23, 3.133106695999043e-05)	(24, 0.00011140370830916394)	(25, 0.00016711188638647735)	(26, 1.044487762833595e-05)	(27, 6.9634755263430025e-06)	(28, 1.740916706153559e-05)	(29, 0.0001009766390893662)	(30, 3.4821451267553054e-05)	(31, 0.00039350847524972725)	(32, 0.00015016039050361944)	(33, 0.0)	(34, 0.00050856548792527)	(35, 0.0005412299105297756)	(36, 0.0003663180809638336)	(37, 0.00023306947161773553)	(38, 8.855018796194197e-05)	(39, 0.0)	(40, 2.4966511882615164e-05)	(41, 0.0)	(42, 0.0)	(43, 7.233834234156682e-06)	(44, 7.26151127444025e-06)	(45, 0.00014939108194997192)	(46, 2.1944462223522632e-05)	(47, 2.9377503192783766e-05)	(48, 2.212625736606156e-05)	(49, 7.037724388118943e-05)	(50, 0.00015999760673347324)	(51, 4.48593720368282e-05)
SRR27848295_1	(1, 0.0014626196813136078)	(2, 0.007464686440765808)	(3, 3.687276507513297e-05)	(4, 2.0484869486184985e-05)	(5, 4.9163686766843965e-05)	(6, 0.29395787712675453)	(7, 2.0484869486184985e-05)	(8, 0.5906074661039937)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 5.326066066408096e-05)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.00013932386048551168)	(20, 0.00014752674485720744)	(21, 4.0982046216355124e-06)	(22, 0.00013116676981703423)	(23, 0.2796154325047332)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 4.9292243483472996e-05)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 2.8897901731611812e-05)	(32, 0.0)	(33, 0.00017880359850974272)	(34, 0.0)	(35, 0.0)	(36, 0.000380762553584484)	(37, 2.9363640413530664e-05)	(38, 7.572901482736246e-05)	(39, 2.110258205707379e-05)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 8.58715533305282e-06)	(44, 0.0)	(45, 2.1622794161465015e-05)	(46, 3.472180326990846e-05)	(47, 0.3071445332338656)	(48, 5.250050728615165e-05)	(49, 4.39335461181417e-06)	(50, 5.735760401227912e-05)	(51, 0.0)
SRR27848295_2	(1, 0.00015568500809500586)	(2, 0.0004629580503877806)	(3, 0.0)	(4, 0.0010529222915899082)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.2946625566370793)	(9, 0.0002499154077314568)	(10, 0.0)	(11, 4.096973897236997e-06)	(12, 0.0)	(13, 9.013342573921393e-05)	(14, 0.0)	(15, 4.096973897236997e-06)	(16, 0.00010242588749573293)	(17, 0.000180272398148963)	(18, 0.00014749767127808576)	(19, 2.868048230082368e-05)	(20, 0.000512160429952535)	(21, 0.0008563444491076746)	(22, 2.048714245378029e-05)	(23, 6.556062881002009e-05)	(24, 0.00037698836777805023)	(25, 0.00024177321557639103)	(26, 3.27840206749148e-05)	(27, 1.6392544392137203e-05)	(28, 4.098254000356958e-06)	(29, 0.00016393599168385502)	(30, 5.738078128278261e-05)	(31, 0.000397593599579223)	(32, 0.0003411302557794658)	(33, 6.590978614498851e-05)	(34, 0.00032605403260119344)	(35, 0.0006906717419597434)	(36, 0.0005263778728315823)	(37, 0.0002825429899546826)	(38, 0.00016251602137110684)	(39, 0.0)	(40, 2.5166864701928688e-05)	(41, 0.0)	(42, 0.0)	(43, 2.550549554159687e-05)	(44, 8.532411923857951e-06)	(45, 0.00010701390538686597)	(46, 2.5774506744672924e-05)	(47, 3.018391230245384e-05)	(48, 3.030397484250591e-05)	(49, 2.173532486290335e-05)	(50, 0.0001527904223978536)	(51, 7.015426308602815e-05)
SRR27848296_1	(1, 0.0014763015304093741)	(2, 0.006963686464195162)	(3, 5.57094917135613e-05)	(4, 9.284915285593549e-06)	(5, 4.6424576427967744e-05)	(6, 0.29585918311779563)	(7, 1.3927372928390325e-05)	(8, 0.5937471202254935)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 6.035194935635807e-05)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 9.750513155578072e-05)	(20, 0.00019501755227619612)	(21, 0.0)	(22, 6.0375519008860625e-05)	(23, 0.2794571163452884)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 1.8612475328000675e-05)	(28, 1.3966673561547849e-05)	(29, 4.659759070885047e-05)	(30, 6.532411610055154e-05)	(31, 4.207111224007123e-05)	(32, 9.39309741661172e-06)	(33, 0.00017416188827637253)	(34, 0.0)	(35, 0.0)	(36, 0.0004592964392972519)	(37, 0.00023731352733619268)	(38, 6.663651523010874e-05)	(39, 9.548921368165634e-06)	(40, 0.0)	(41, 9.619187894290512e-06)	(42, 0.0)	(43, 0.00014084465999613405)	(44, 0.0)	(45, 9.782528042961732e-05)	(46, 5.890299648378562e-05)	(47, 0.30883768346014895)	(48, 9.399574941326863e-05)	(49, 0.0001639297844025281)	(50, 0.00012471853520973868)	(51, 0.0)
SRR27848296_2	(1, 0.0)	(2, 0.000533882628921629)	(3, 0.0)	(4, 0.0012859607670547065)	(5, 0.0)	(6, 2.3212288213983872e-05)	(7, 0.0)	(8, 0.2887283681784598)	(9, 0.0004363910184228968)	(10, 0.0)	(11, 6.499440699915485e-05)	(12, 4.6424576427967746e-06)	(13, 3.7139661142374196e-05)	(14, 0.0)	(15, 0.00011606144106991937)	(16, 0.0002878366632785506)	(17, 0.00012070755799232133)	(18, 0.00028320277453293944)	(19, 0.0001346393723873868)	(20, 0.00031571174310721176)	(21, 0.000705719119890257)	(22, 3.714399971881992e-05)	(23, 2.3215591591312725e-05)	(24, 0.00015787179899836846)	(25, 0.00017180777440394776)	(26, 0.00011609037700860731)	(27, 0.00023683244132638798)	(28, 1.3931745129868246e-05)	(29, 0.00022756028071836226)	(30, 0.00018577386471965748)	(31, 0.0005945172596488642)	(32, 0.0002561088598624937)	(33, 1.8666856073032955e-05)	(34, 0.0006031162878332744)	(35, 0.0007260649299724428)	(36, 0.0010091914339455572)	(37, 0.0005363613724395979)	(38, 0.0004293398390428533)	(39, 0.0)	(40, 9.497331416075382e-05)	(41, 0.0)	(42, 0.0)	(43, 3.368816759420619e-05)	(44, 0.00011591576034629061)	(45, 0.0002471357810985612)	(46, 0.00013129006443959493)	(47, 0.0002440313351852383)	(48, 0.00011759339242727951)	(49, 4.9197594611525216e-05)	(50, 0.00037053972074644486)	(51, 0.00014885727480139587)
SRR27848297_1	(1, 0.001531595331577304)	(2, 0.0071774761617054055)	(3, 5.5772379021022284e-05)	(4, 0.0)	(5, 3.003128101131969e-05)	(6, 0.2874851629383618)	(7, 3.003128101131969e-05)	(8, 0.5737690746362708)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 7.722329402910777e-05)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.00011155427716260837)	(20, 0.00020166279988974623)	(21, 0.0)	(22, 6.437417359654646e-05)	(23, 0.2806630115124819)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 4.2999522877294155e-05)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 3.0246883706781527e-05)	(32, 0.0)	(33, 0.0001871728528672944)	(34, 0.0)	(35, 0.0)	(36, 0.00035917907082827304)	(37, 2.634922872513868e-05)	(38, 5.285774751201886e-05)	(39, 0.0)	(40, 0.0)	(41, 4.453248814233438e-06)	(42, 0.0)	(43, 2.6991199249572685e-05)	(44, 0.0)	(45, 3.1730747742776594e-05)	(46, 3.185297250346753e-05)	(47, 0.29835953891866895)	(48, 2.753604698016762e-05)	(49, 0.0)	(50, 5.0938731357003176e-05)	(51, 0.0)
SRR27848297_2	(1, 0.0)	(2, 0.0003818262871439218)	(3, 0.0)	(4, 0.0010296439203881036)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.29141497056784305)	(9, 0.00023166988208732332)	(10, 0.0)	(11, 8.580366003234197e-06)	(12, 0.0)	(13, 2.145091500808549e-05)	(14, 0.0)	(15, 8.580366003234197e-06)	(16, 9.00950064713956e-05)	(17, 2.5741845669741045e-05)	(18, 0.0002874553334097879)	(19, 2.574264086544699e-05)	(20, 0.000300335861303183)	(21, 0.0007937576836280097)	(22, 6.865078004663361e-05)	(23, 7.723414238242872e-05)	(24, 0.00017592929393095)	(25, 0.00018880819674740979)	(26, 1.7164977404023745e-05)	(27, 1.287413358690227e-05)	(28, 2.1457495212510956e-05)	(29, 0.00012016633080177207)	(30, 5.579448470660299e-05)	(31, 0.0004077568924220571)	(32, 0.0001463299585627988)	(33, 0.0)	(34, 0.0005143293229909054)	(35, 0.0006842778417495755)	(36, 0.0005295246218749313)	(37, 0.00024367826775385467)	(38, 0.00014838652350102118)	(39, 0.0)	(40, 2.1970933334036405e-05)	(41, 0.0)	(42, 0.0)	(43, 1.782222799860434e-05)	(44, 1.3417945106113134e-05)	(45, 0.00011221626174326347)	(46, 1.8022407529617685e-05)	(47, 2.2619404897933552e-05)	(48, 5.4516823301071785e-05)	(49, 6.388383800956944e-05)	(50, 0.00012834353236603868)	(51, 5.5262716883713295e-05)
