Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SRR27848293_1	(1, 33.24905904595155)	(2, 33.4224200453441)	(3, 33.213674291662436)	(4, 33.36555980445349)	(5, 33.43888724342329)	(6, 33.32773204545811)	(7, 33.44556703355201)	(8, 33.28858711378317)	(9, 33.557891729239635)	(10, 33.43429772105247)	(11, 33.525541285953224)	(12, 33.47367424769351)	(13, 33.49561921633267)	(14, 33.504593199083054)	(15, 33.49340280323153)	(16, 33.50614428246631)	(17, 33.516215512296974)	(18, 33.50965997058214)	(19, 33.516583531788)	(20, 33.50801588737098)	(21, 33.51917835516953)	(22, 33.49858860438162)	(23, 33.41775981132058)	(24, 33.50623545743201)	(25, 33.5005871719344)	(26, 33.53925045999594)	(27, 33.54585809233657)	(28, 33.54323312783918)	(29, 33.54743679305465)	(30, 33.53627276915688)	(31, 33.53557976574855)	(32, 33.51865473760589)	(33, 33.5438602817058)	(34, 33.528080702538546)	(35, 33.52666278160445)	(36, 33.52773967523237)	(37, 33.53041144168735)	(38, 33.53245214477221)	(39, 33.53248567531468)	(40, 33.52684617498055)	(41, 33.52395371048263)	(42, 33.50279242126644)	(43, 33.519572673006344)	(44, 33.50311681029047)	(45, 33.42639646358154)	(46, 33.4218458711045)	(47, 33.41512650819342)	(48, 33.489847015184075)	(49, 33.42679353287381)	(50, 33.4979322094411)	(51, 33.34383191511077)
SRR27848293_2	(1, 33.353598436161626)	(2, 33.41067003114895)	(3, 33.285705632715555)	(4, 33.319038933198534)	(5, 33.435280123398044)	(6, 33.405862407724946)	(7, 33.45335559879504)	(8, 33.39122643976071)	(9, 33.54366649172592)	(10, 33.43989109957424)	(11, 33.50409415173056)	(12, 33.46360483212473)	(13, 33.507770409107394)	(14, 33.48756441163924)	(15, 33.47982277185743)	(16, 33.49390976758473)	(17, 33.476540460099194)	(18, 33.49946395297448)	(19, 33.503438254422754)	(20, 33.47760651560954)	(21, 33.49384614107414)	(22, 33.494744666451425)	(23, 33.49712343309377)	(24, 33.482092015451414)	(25, 33.458162173654806)	(26, 33.49724130808449)	(27, 33.52279876798155)	(28, 33.50176127745177)	(29, 33.51211414410934)	(30, 33.49877878556567)	(31, 33.50547135057695)	(32, 33.49422010107446)	(33, 33.47850979949541)	(34, 33.47800246198084)	(35, 33.4686536189166)	(36, 33.470220310483825)	(37, 33.470734473279585)	(38, 33.462121398234196)	(39, 33.45584762552103)	(40, 33.44640616009864)	(41, 33.45331337640225)	(42, 33.42916543580553)	(43, 33.437079866037756)	(44, 33.42703813331054)	(45, 33.39745142625266)	(46, 33.407634910434346)	(47, 33.35352297672639)	(48, 33.31872704728259)	(49, 33.30115021362666)	(50, 33.25741901753768)	(51, 33.20710047854195)
SRR27848294_1	(1, 33.22910464271349)	(2, 33.39944242661861)	(3, 33.18063612123737)	(4, 33.34557596771986)	(5, 33.42784884605687)	(6, 33.31867476111307)	(7, 33.436960945915786)	(8, 33.27707827204185)	(9, 33.54926616871611)	(10, 33.42544323442962)	(11, 33.51829381459303)	(12, 33.46865931357227)	(13, 33.488158370499555)	(14, 33.49876649402642)	(15, 33.48532866505262)	(16, 33.49910413238019)	(17, 33.510658417090895)	(18, 33.50318203461619)	(19, 33.51116353817518)	(20, 33.503369879700266)	(21, 33.51345027977537)	(22, 33.494490056886185)	(23, 33.41555687205649)	(24, 33.50167088282835)	(25, 33.49564093122898)	(26, 33.533986075526116)	(27, 33.539233508737276)	(28, 33.53543254470522)	(29, 33.54073284691399)	(30, 33.53131727441302)	(31, 33.52873742903607)	(32, 33.511029222965504)	(33, 33.53877111999169)	(34, 33.51945398383198)	(35, 33.52071036712313)	(36, 33.52260134933811)	(37, 33.52240778043302)	(38, 33.52538220180307)	(39, 33.52462302615245)	(40, 33.51812901685222)	(41, 33.51548992453799)	(42, 33.49407193107241)	(43, 33.51216359450506)	(44, 33.4949548919115)	(45, 33.41866314265673)	(46, 33.41684627494585)	(47, 33.416634603663994)	(48, 33.48038037130477)	(49, 33.417457627118644)	(50, 33.49328085877577)	(51, 33.34523490226009)
SRR27848294_2	(1, 33.30109526475442)	(2, 33.37511557809654)	(3, 33.2394712722383)	(4, 33.27257391115722)	(5, 33.401409534147)	(6, 33.36631667556113)	(7, 33.42522527025539)	(8, 33.357832849950846)	(9, 33.5171053494437)	(10, 33.408149019829516)	(11, 33.47507230549012)	(12, 33.435643205943215)	(13, 33.481285224256666)	(14, 33.45915681349326)	(15, 33.45055067454726)	(16, 33.466653755257035)	(17, 33.44700792905423)	(18, 33.4722055902901)	(19, 33.476907959954296)	(20, 33.44956270888655)	(21, 33.469718265904575)	(22, 33.47093611749948)	(23, 33.47202584799099)	(24, 33.455978789847975)	(25, 33.429868346122554)	(26, 33.46981717599546)	(27, 33.49740474748871)	(28, 33.475007347538956)	(29, 33.48827149373071)	(30, 33.47311432265487)	(31, 33.48097297721583)	(32, 33.466533561702846)	(33, 33.450779896487056)	(34, 33.45162632052975)	(35, 33.44187254021549)	(36, 33.44568395759629)	(37, 33.44401708370976)	(38, 33.434529479898345)	(39, 33.43035783608764)	(40, 33.42163277635066)	(41, 33.434402035441174)	(42, 33.40946092274485)	(43, 33.4192910082898)	(44, 33.40641966974937)	(45, 33.37654495884531)	(46, 33.39287229237338)	(47, 33.34114566827614)	(48, 33.31009031458854)	(49, 33.30166564786346)	(50, 33.26292004860058)	(51, 33.20224552558605)
SRR27848295_1	(1, 33.246014228216765)	(2, 33.407550206673896)	(3, 33.19724622718892)	(4, 33.35249138416632)	(5, 33.42942132824795)	(6, 33.31540303632471)	(7, 33.43365940192621)	(8, 33.2722233076927)	(9, 33.547642951510795)	(10, 33.42192992953738)	(11, 33.51468984330263)	(12, 33.464721592801844)	(13, 33.484944010140175)	(14, 33.493806420195725)	(15, 33.478013159398216)	(16, 33.49596125002622)	(17, 33.50688103860355)	(18, 33.49864858214729)	(19, 33.50848009019007)	(20, 33.499288982559264)	(21, 33.51064305789341)	(22, 33.490045077509926)	(23, 33.411674103228414)	(24, 33.497917513466554)	(25, 33.49283449118266)	(26, 33.5314689816791)	(27, 33.537186992713494)	(28, 33.532826403710025)	(29, 33.537103763426416)	(30, 33.52793701885783)	(31, 33.527999176987755)	(32, 33.51082980363354)	(33, 33.534724927088675)	(34, 33.517737958729214)	(35, 33.51888671079779)	(36, 33.52041910325063)	(37, 33.519415113197255)	(38, 33.52356815260036)	(39, 33.52047564544674)	(40, 33.51440881344323)	(41, 33.5106346079761)	(42, 33.48940389358514)	(43, 33.508422110207555)	(44, 33.49146755031484)	(45, 33.41375787469729)	(46, 33.40772936854321)	(47, 33.40347630301447)	(48, 33.47684382000341)	(49, 33.412890102431064)	(50, 33.48721684315748)	(51, 33.332819783083075)
SRR27848295_2	(1, 33.295650787710834)	(2, 33.369262838451526)	(3, 33.25065044581836)	(4, 33.28444318785703)	(5, 33.41164570566053)	(6, 33.38161365790162)	(7, 33.43645321036621)	(8, 33.37212514829509)	(9, 33.5265670525702)	(10, 33.42052941998034)	(11, 33.48722905636162)	(12, 33.4478648395201)	(13, 33.49054596642882)	(14, 33.46903701734728)	(15, 33.46102751531766)	(16, 33.4768815758444)	(17, 33.455840801117425)	(18, 33.48089153328541)	(19, 33.487953091186476)	(20, 33.460256412094935)	(21, 33.47644976964129)	(22, 33.47916258887169)	(23, 33.4811057340924)	(24, 33.465885748921814)	(25, 33.44030656188079)	(26, 33.48118861089679)	(27, 33.50725060680077)	(28, 33.48479980131665)	(29, 33.497525693585516)	(30, 33.48282169008287)	(31, 33.48925691846679)	(32, 33.47868893532096)	(33, 33.46218520765249)	(34, 33.46119273949484)	(35, 33.451330699047894)	(36, 33.45361703249376)	(37, 33.45335585034761)	(38, 33.44594246249443)	(39, 33.44074743084337)	(40, 33.432331418079)	(41, 33.442330952516386)	(42, 33.41945251476975)	(43, 33.42815327204476)	(44, 33.4138660482147)	(45, 33.386934458263504)	(46, 33.40191193572731)	(47, 33.349392065822315)	(48, 33.319962526970535)	(49, 33.31061131166295)	(50, 33.27540224807097)	(51, 33.215698928069166)
SRR27848296_1	(1, 33.235243588591906)	(2, 33.41074482894052)	(3, 33.227638685878084)	(4, 33.371819492890424)	(5, 33.43617231224334)	(6, 33.326184877054956)	(7, 33.44392048120002)	(8, 33.279530127577054)	(9, 33.55488728925273)	(10, 33.43233021429817)	(11, 33.51942011990075)	(12, 33.47026438564153)	(13, 33.48863477623238)	(14, 33.49956163593708)	(15, 33.48833877313307)	(16, 33.50328481692616)	(17, 33.512090644409724)	(18, 33.50502091249845)	(19, 33.51423184900188)	(20, 33.50506049653419)	(21, 33.51426854525007)	(22, 33.496190444078664)	(23, 33.417056256177)	(24, 33.50227719373413)	(25, 33.495871135185084)	(26, 33.53676706129891)	(27, 33.543095930279904)	(28, 33.53913459604167)	(29, 33.54449419876305)	(30, 33.53495519115586)	(31, 33.534311960382475)	(32, 33.515006858604906)	(33, 33.54060245515543)	(34, 33.52348751502953)	(35, 33.52307159739005)	(36, 33.52475934523836)	(37, 33.52605308589696)	(38, 33.527840307685544)	(39, 33.52632002617932)	(40, 33.522338606528756)	(41, 33.51654028977611)	(42, 33.49137332566419)	(43, 33.514298064211566)	(44, 33.49260405192305)	(45, 33.418782052758836)	(46, 33.40970038107294)	(47, 33.40641095664682)	(48, 33.46913456629372)	(49, 33.36754965209629)	(50, 33.49024062495759)	(51, 33.34053674878269)
SRR27848296_2	(1, 33.28860789640263)	(2, 33.34405694624243)	(3, 33.22188760935019)	(4, 33.25956588842828)	(5, 33.384567960125004)	(6, 33.35517349676641)	(7, 33.41292845531739)	(8, 33.35160530382216)	(9, 33.504564812538725)	(10, 33.39925604616274)	(11, 33.464331046226576)	(12, 33.42580412589138)	(13, 33.47050096528301)	(14, 33.45090691570667)	(15, 33.441373443238874)	(16, 33.45541999686722)	(17, 33.43767548441568)	(18, 33.460969295387315)	(19, 33.46880310565676)	(20, 33.44102530174266)	(21, 33.45852251945069)	(22, 33.46045433890436)	(23, 33.462352528758316)	(24, 33.44619984470987)	(25, 33.42283360612074)	(26, 33.462976967762074)	(27, 33.489872951933414)	(28, 33.46733607154044)	(29, 33.47874382638246)	(30, 33.46408745044598)	(31, 33.472739827681956)	(32, 33.460019334821965)	(33, 33.4421752599383)	(34, 33.4432015469699)	(35, 33.434722570356044)	(36, 33.43580369001695)	(37, 33.436094777312874)	(38, 33.42618504046953)	(39, 33.42189024570883)	(40, 33.4150531848185)	(41, 33.426324618534494)	(42, 33.404494287341606)	(43, 33.4124686357144)	(44, 33.40061486549111)	(45, 33.37271046264836)	(46, 33.3887248384415)	(47, 33.340564957920215)	(48, 33.31011817645967)	(49, 33.30422114869791)	(50, 33.27021065677177)	(51, 33.20673541457967)
SRR27848297_1	(1, 33.23660269160075)	(2, 33.405262226925025)	(3, 33.188350660166925)	(4, 33.35660417257193)	(5, 33.43342041403784)	(6, 33.32602735189012)	(7, 33.44409670604468)	(8, 33.29023529894789)	(9, 33.55749010394212)	(10, 33.43843529475209)	(11, 33.52666247916204)	(12, 33.475691844563755)	(13, 33.49622337335459)	(14, 33.507291187462165)	(15, 33.493721252824386)	(16, 33.50713311429908)	(17, 33.517488060078016)	(18, 33.51067285959202)	(19, 33.51980783488594)	(20, 33.51222797404574)	(21, 33.52201314642049)	(22, 33.5041516621197)	(23, 33.42453262476722)	(24, 33.510670114151765)	(25, 33.50456771020458)	(26, 33.54007455909851)	(27, 33.545869913027445)	(28, 33.54224873604504)	(29, 33.547692793072876)	(30, 33.54101892844257)	(31, 33.53999294815511)	(32, 33.52201061548224)	(33, 33.54659352589996)	(34, 33.52913621090604)	(35, 33.52889578033523)	(36, 33.531457472453376)	(37, 33.53175233569444)	(38, 33.53390646107998)	(39, 33.532654052580654)	(40, 33.52935466738675)	(41, 33.526152683376324)	(42, 33.50217323923599)	(43, 33.5232986232509)	(44, 33.50496493114976)	(45, 33.42974107573853)	(46, 33.423861089004895)	(47, 33.42433645048754)	(48, 33.48898640728934)	(49, 33.416420798597066)	(50, 33.50422462683906)	(51, 33.35652152955349)
SRR27848297_2	(1, 33.32016344395985)	(2, 33.38538314916507)	(3, 33.24610879329207)	(4, 33.27875605629046)	(5, 33.40799301420922)	(6, 33.37494015730986)	(7, 33.43072291857374)	(8, 33.364371892110995)	(9, 33.52248512797337)	(10, 33.419110508635946)	(11, 33.48027324518752)	(12, 33.44253919800778)	(13, 33.48931918185009)	(14, 33.467761355481606)	(15, 33.456724001673344)	(16, 33.47325130740725)	(17, 33.45520567048241)	(18, 33.47856572144917)	(19, 33.483946288494685)	(20, 33.45623076777859)	(21, 33.474973142028865)	(22, 33.47635639245814)	(23, 33.47825762349257)	(24, 33.46204177445375)	(25, 33.43712972406154)	(26, 33.47471401431147)	(27, 33.504244837869386)	(28, 33.48014059465843)	(29, 33.49409820232886)	(30, 33.479194107896404)	(31, 33.485524286944795)	(32, 33.47362066798765)	(33, 33.456263276288375)	(34, 33.45744895162612)	(35, 33.44819687591652)	(36, 33.450277920129714)	(37, 33.451037247006475)	(38, 33.442494024823844)	(39, 33.437524083877854)	(40, 33.43038105507937)	(41, 33.441732507796864)	(42, 33.4199752571179)	(43, 33.429118303637566)	(44, 33.41345984487603)	(45, 33.38683741852146)	(46, 33.40403475747449)	(47, 33.353641638234826)	(48, 33.32308650266128)	(49, 33.315292202849804)	(50, 33.27936930888108)	(51, 33.216915696587236)
SRR27848298_1	(1, 33.23950093209076)	(2, 33.41537408469827)	(3, 33.20040976982812)	(4, 33.359183584379934)	(5, 33.433277480017644)	(6, 33.325061192872624)	(7, 33.445990390707756)	(8, 33.28809278437521)	(9, 33.557407311779095)	(10, 33.43456580046584)	(11, 33.52573128860949)	(12, 33.47646145534051)	(13, 33.497267674001314)	(14, 33.50773651460592)	(15, 33.495315276658985)	(16, 33.509080615795945)	(17, 33.5201411925474)	(18, 33.51212518388656)	(19, 33.52101150366437)	(20, 33.511301551079676)	(21, 33.52360607292783)	(22, 33.505342682874335)	(23, 33.4285860527568)	(24, 33.51384504467842)	(25, 33.5086102539527)	(26, 33.544540164961624)	(27, 33.548762412914954)	(28, 33.54638028405493)	(29, 33.55135080880867)	(30, 33.54173407736798)	(31, 33.54132000708199)	(32, 33.52314356760649)	(33, 33.548560913156166)	(34, 33.53214853405651)	(35, 33.53089060559853)	(36, 33.53383355630929)	(37, 33.534348215945)	(38, 33.53649979814525)	(39, 33.53591181660809)	(40, 33.53105381650525)	(41, 33.528522745315456)	(42, 33.50582684856986)	(43, 33.52532677012792)	(44, 33.507740987301815)	(45, 33.43399980239863)	(46, 33.429043458855844)	(47, 33.42482016133504)	(48, 33.49324287216273)	(49, 33.42786516903879)	(50, 33.5059817591585)	(51, 33.36260733009808)
SRR27848298_2	(1, 33.32302712465697)	(2, 33.38775511226629)	(3, 33.24503739057301)	(4, 33.28145239122014)	(5, 33.40976553789148)	(6, 33.37795629850441)	(7, 33.43312190451967)	(8, 33.36821861263545)	(9, 33.52230367980208)	(10, 33.41696259571079)	(11, 33.48103940841978)	(12, 33.44094878005542)	(13, 33.4881510375035)	(14, 33.46637936139452)	(15, 33.455925113821735)	(16, 33.47323946096679)	(17, 33.45389911607603)	(18, 33.47739882062939)	(19, 33.483635335742875)	(20, 33.45618535351626)	(21, 33.47370788058137)	(22, 33.475792653582474)	(23, 33.4780182112025)	(24, 33.462502129049966)	(25, 33.43749664265246)	(26, 33.475098140813955)	(27, 33.50393410875296)	(28, 33.480222446262324)	(29, 33.49376804396786)	(30, 33.478450613337735)	(31, 33.485126455052715)	(32, 33.47304694054661)	(33, 33.455873072376754)	(34, 33.456688025047576)	(35, 33.44895667468478)	(36, 33.45148358311265)	(37, 33.45004035213509)	(38, 33.44053671246027)	(39, 33.43544269551733)	(40, 33.42775026940775)	(41, 33.43928942274909)	(42, 33.41591885886754)	(43, 33.4248475693935)	(44, 33.4111229193666)	(45, 33.38318442590573)	(46, 33.398482186589455)	(47, 33.34633974493212)	(48, 33.31630915324526)	(49, 33.30636140284709)	(50, 33.26701146696077)	(51, 33.20805280903088)
SRR27848299_1	(1, 33.253169645184336)	(2, 33.40861753480153)	(3, 33.18674354351035)	(4, 33.35006612915119)	(5, 33.432705824833846)	(6, 33.3179426474125)	(7, 33.43556821086297)	(8, 33.27763345981371)	(9, 33.546290147162736)	(10, 33.42430959392006)	(11, 33.51375030176627)	(12, 33.46221189404473)	(13, 33.48150552010507)	(14, 33.489760244586414)	(15, 33.47708826748258)	(16, 33.491364865649516)	(17, 33.503162509320696)	(18, 33.49588945326597)	(19, 33.502775907424386)	(20, 33.493363870691745)	(21, 33.506407918864404)	(22, 33.48592459331775)	(23, 33.40943864787525)	(24, 33.49242551345383)	(25, 33.485591224344525)	(26, 33.52357790439239)	(27, 33.52919440405943)	(28, 33.52597316879911)	(29, 33.53066234295634)	(30, 33.52034487715123)	(31, 33.52152261908361)	(32, 33.50081958437524)	(33, 33.52903537762262)	(34, 33.51098233674444)	(35, 33.50872112872322)	(36, 33.512411575331186)	(37, 33.51232026513002)	(38, 33.51558181021493)	(39, 33.51493539564599)	(40, 33.50904648934442)	(41, 33.50462676921682)	(42, 33.486059617724166)	(43, 33.50418648835138)	(44, 33.49057139595317)	(45, 33.412160422465945)	(46, 33.41146969694429)	(47, 33.39867723551577)	(48, 33.4719182676084)	(49, 33.4055589139506)	(50, 33.48003596726069)	(51, 33.32355098291073)
SRR27848299_2	(1, 33.31239249124874)	(2, 33.39437474500313)	(3, 33.24596474627425)	(4, 33.27725136201463)	(5, 33.42004815053071)	(6, 33.38303098074883)	(7, 33.43806194981196)	(8, 33.37262079377075)	(9, 33.533871420925735)	(10, 33.43100987784891)	(11, 33.49036826577355)	(12, 33.45028609709648)	(13, 33.495555374251495)	(14, 33.47400647040445)	(15, 33.464736794840356)	(16, 33.48146528719181)	(17, 33.46441848985016)	(18, 33.488128525155794)	(19, 33.49375624967722)	(20, 33.467020973584596)	(21, 33.48598779690795)	(22, 33.48552718839451)	(23, 33.486782960740854)	(24, 33.472982543777675)	(25, 33.448007517485635)	(26, 33.48541415802722)	(27, 33.51430879244664)	(28, 33.49187753905386)	(29, 33.503463634388474)	(30, 33.489338521860404)	(31, 33.4963724595556)	(32, 33.48469092018818)	(33, 33.469013773512074)	(34, 33.469135695767555)	(35, 33.45823429054613)	(36, 33.460160010361136)	(37, 33.460820323129695)	(38, 33.45275468451217)	(39, 33.44692140800713)	(40, 33.44245126743921)	(41, 33.45432584718557)	(42, 33.433123548670935)	(43, 33.44220073902113)	(44, 33.4257566943452)	(45, 33.39976313776837)	(46, 33.41720335032771)	(47, 33.36783040897347)	(48, 33.33759979875694)	(49, 33.33284738616895)	(50, 33.29752892514561)	(51, 33.23647203109463)
SRR27848300_1	(1, 33.245403648406096)	(2, 33.409034696326934)	(3, 33.192671935943125)	(4, 33.35919773537531)	(5, 33.43437013403732)	(6, 33.32396291973004)	(7, 33.44464191935923)	(8, 33.277262816547875)	(9, 33.55626948697071)	(10, 33.43503949788846)	(11, 33.52370727950249)	(12, 33.47161699555318)	(13, 33.49365491541397)	(14, 33.50198455698828)	(15, 33.490823751874)	(16, 33.50370240589574)	(17, 33.51292389210388)	(18, 33.508073302238266)	(19, 33.51428006298332)	(20, 33.50517932978077)	(21, 33.51705656873043)	(22, 33.49836839431927)	(23, 33.42116236911861)	(24, 33.50408048442743)	(25, 33.49914288189885)	(26, 33.536488936572795)	(27, 33.541287680496616)	(28, 33.53841304630407)	(29, 33.54459299436672)	(30, 33.535807138504666)	(31, 33.536249070045024)	(32, 33.51571475904533)	(33, 33.54261627910927)	(34, 33.52398675837345)	(35, 33.52307716299062)	(36, 33.526112940419026)	(37, 33.52493390144366)	(38, 33.52804808551995)	(39, 33.52831447554792)	(40, 33.524921035397156)	(41, 33.5195200464002)	(42, 33.498463552450936)	(43, 33.51828730550191)	(44, 33.5045915280588)	(45, 33.4270252162797)	(46, 33.426507578833736)	(47, 33.407050684742906)	(48, 33.485543290652615)	(49, 33.41893715208221)	(50, 33.49549167033326)	(51, 33.34254816989276)
SRR27848300_2	(1, 33.31377309082059)	(2, 33.37792002406266)	(3, 33.24451686088955)	(4, 33.28217350446768)	(5, 33.41568579403901)	(6, 33.383876118641254)	(7, 33.439114804415006)	(8, 33.37099473909989)	(9, 33.52798527667401)	(10, 33.426175258143566)	(11, 33.487672288642706)	(12, 33.447945368684586)	(13, 33.494877500994)	(14, 33.47361054542407)	(15, 33.464353488913176)	(16, 33.48029129417461)	(17, 33.46152123813528)	(18, 33.48628874401937)	(19, 33.49031183007624)	(20, 33.46272461689302)	(21, 33.48261191085486)	(22, 33.48345283055094)	(23, 33.48399869118401)	(24, 33.46926311253592)	(25, 33.44458043391717)	(26, 33.48287413451061)	(27, 33.511687841905584)	(28, 33.48753366435855)	(29, 33.50119834873545)	(30, 33.48531369672242)	(31, 33.49208967656889)	(32, 33.48073424403874)	(33, 33.463774549020954)	(34, 33.46487550202997)	(35, 33.454000499381245)	(36, 33.45743844852024)	(37, 33.456804698042426)	(38, 33.44682549974124)	(39, 33.44136723520955)	(40, 33.434231564783786)	(41, 33.44871877447431)	(42, 33.42589574630565)	(43, 33.43620593329653)	(44, 33.419681053476)	(45, 33.39100825692038)	(46, 33.40817425992007)	(47, 33.35674672381496)	(48, 33.32435829326514)	(49, 33.318087739288465)	(50, 33.27955930469793)	(51, 33.22115636093895)
SRR27848301_1	(1, 33.14418275216525)	(2, 33.37374657398268)	(3, 33.16945037405239)	(4, 33.38582344818909)	(5, 33.437584245675126)	(6, 33.45285718669969)	(7, 33.48537682911408)	(8, 33.514520404692504)	(9, 33.541012179513054)	(10, 33.51271989514028)	(11, 33.53031341651495)	(12, 33.496543897782914)	(13, 33.52934878960653)	(14, 33.52443600525012)	(15, 33.50500052401845)	(16, 33.525446823066254)	(17, 33.52935186815701)	(18, 33.52709832891707)	(19, 33.52984926382456)	(20, 33.53038060253447)	(21, 33.52622164376167)	(22, 33.52924901867918)	(23, 33.49895706037408)	(24, 33.528384730297134)	(25, 33.52815479294201)	(26, 33.5546613935374)	(27, 33.553343562245445)	(28, 33.55426403903718)	(29, 33.550699667795186)	(30, 33.52483503370799)	(31, 33.54537872301388)	(32, 33.538939761102036)	(33, 33.55558613942949)	(34, 33.55134644460268)	(35, 33.55247654804889)	(36, 33.09924887150736)	(37, 33.54670249848913)	(38, 33.54848616073086)	(39, 33.54212511319476)	(40, 33.51621977900402)	(41, 33.54126485807695)	(42, 33.53271273631377)	(43, 33.5350520996155)	(44, 33.54069294621332)	(45, 33.52894196729226)	(46, 33.53831969577003)	(47, 33.5287002874605)	(48, 33.523255658212136)	(49, 33.505917055505826)	(50, 33.49569725050689)	(51, 33.438907393791794)
SRR27848301_2	(1, 33.25385739337816)	(2, 33.400384157095)	(3, 33.33057585870578)	(4, 33.34751037753905)	(5, 33.41906391840746)	(6, 33.405740988188)	(7, 33.44870260546046)	(8, 33.48618667001495)	(9, 33.51952131074141)	(10, 33.47375807309949)	(11, 33.49564676292221)	(12, 33.48534683972307)	(13, 33.49054048013843)	(14, 33.50772885821156)	(15, 33.48359433866516)	(16, 33.503494695056695)	(17, 33.49550797159183)	(18, 33.50081532922089)	(19, 33.50332282037616)	(20, 33.49321344361155)	(21, 33.50017358851397)	(22, 33.499141078384746)	(23, 33.502596599993055)	(24, 33.495056772895076)	(25, 33.49452140017405)	(26, 33.53149834477683)	(27, 33.51005451660046)	(28, 33.5299351655752)	(29, 33.52766294913046)	(30, 33.52748488236717)	(31, 33.52901555960437)	(32, 33.524676129615955)	(33, 33.51275600636347)	(34, 33.516298639604265)	(35, 33.50951598100604)	(36, 33.51373494722776)	(37, 33.49782800659029)	(38, 33.49558966912919)	(39, 33.50767499749456)	(40, 33.50848101725156)	(41, 33.50147292618622)	(42, 33.49255931134233)	(43, 33.49525321227852)	(44, 33.49071865403134)	(45, 33.48893745719327)	(46, 33.46105377294834)	(47, 33.473939607683924)	(48, 33.452624245521946)	(49, 33.45288184665754)	(50, 33.43746453947406)	(51, 33.34966465864773)
SRR27848302_1	(1, 33.138636821572184)	(2, 33.3728441583704)	(3, 33.17410046902751)	(4, 33.391241456812224)	(5, 33.44456367125155)	(6, 33.454162141063144)	(7, 33.491694605104065)	(8, 33.520477040057294)	(9, 33.5460042356841)	(10, 33.52035691314104)	(11, 33.534119352384884)	(12, 33.50452694830479)	(13, 33.53744733917751)	(14, 33.5326341938201)	(15, 33.512374508603614)	(16, 33.531960687068064)	(17, 33.537780817857076)	(18, 33.5341494641539)	(19, 33.53615132020464)	(20, 33.538829398494364)	(21, 33.5329758735467)	(22, 33.53869331501626)	(23, 33.50652057795299)	(24, 33.537595469871846)	(25, 33.537386445892146)	(26, 33.562830328745164)	(27, 33.56179757701083)	(28, 33.561353335848885)	(29, 33.55901165926258)	(30, 33.53435444686637)	(31, 33.55439230599525)	(32, 33.54874791499094)	(33, 33.5638462679109)	(34, 33.558450332831086)	(35, 33.55888848345004)	(36, 33.096705772462755)	(37, 33.55231737698236)	(38, 33.554611275721385)	(39, 33.54717888051712)	(40, 33.52016123728738)	(41, 33.54525507410817)	(42, 33.537759101873846)	(43, 33.54117939923697)	(44, 33.545040243851346)	(45, 33.536221618814274)	(46, 33.54209843764881)	(47, 33.53254397206602)	(48, 33.52746818737573)	(49, 33.512726335166754)	(50, 33.50034321852865)	(51, 33.448353617497105)
SRR27848302_2	(1, 33.25379702882436)	(2, 33.40946408387557)	(3, 33.32714848619591)	(4, 33.365739112804306)	(5, 33.4409989808577)	(6, 33.4271341013043)	(7, 33.468879334320015)	(8, 33.50680077460882)	(9, 33.53918746889715)	(10, 33.49490298137771)	(11, 33.51973588086741)	(12, 33.513024781872986)	(13, 33.513186607869244)	(14, 33.5286207541937)	(15, 33.504114088682904)	(16, 33.52515415050584)	(17, 33.51788663447824)	(18, 33.5233903615514)	(19, 33.525058027825985)	(20, 33.51476639459748)	(21, 33.52109358384198)	(22, 33.52110278938825)	(23, 33.52345751598943)	(24, 33.51682134724308)	(25, 33.5171288954536)	(26, 33.551250819969404)	(27, 33.53277337153998)	(28, 33.551813855590744)	(29, 33.54771817752279)	(30, 33.54848050861035)	(31, 33.5487794316326)	(32, 33.54414213650007)	(33, 33.53393773494863)	(34, 33.5376201919607)	(35, 33.52965021848415)	(36, 33.53207394260562)	(37, 33.51477390561838)	(38, 33.512955052357505)	(39, 33.52727227058248)	(40, 33.5268955354579)	(41, 33.51918146457004)	(42, 33.51107365205147)	(43, 33.513503140395926)	(44, 33.50619891509757)	(45, 33.50567928370689)	(46, 33.475210091015896)	(47, 33.48488771916282)	(48, 33.463551866907856)	(49, 33.45677524424142)	(50, 33.43809762187836)	(51, 33.36079402459346)
