Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR27848283_1	(0.0, 0.000270106220578208)	(1.0, 0.0004058854228581136)	(2.0, 0.0005590908329172584)	(3.0, 0.000913423724428456)	(4.0, 0.0013069655834429417)	(5.0, 0.0022900941389883546)	(6.0, 0.0034017409769056565)	(7.0, 0.005493612002405166)	(8.0, 0.0075528088883186)	(9.0, 0.010522525130697284)	(10.0, 0.013394945046308549)	(11.0, 0.018665646807537614)	(12.0, 0.02411932375044869)	(13.0, 0.03329204387024574)	(14.0, 0.04262450422801914)	(15.0, 0.058850481946463265)	(16.0, 0.07527323059441463)	(17.0, 0.10280155624167699)	(18.0, 0.13094778617311154)	(19.0, 0.17393388421254988)	(20.0, 0.21746600342907105)	(21.0, 0.2785085570957645)	(22.0, 0.34114778705023063)	(23.0, 0.43464229615381234)	(24.0, 0.5281556836491548)	(25.0, 0.6469908032317135)	(26.0, 0.9067705435167406)	(27.0, 1.0566562609939405)	(28.0, 1.2348305224327718)	(29.0, 1.4166788093450595)	(30.0, 1.6126140069708896)	(31.0, 1.814079847290656)	(32.0, 2.0287714532228738)	(33.0, 2.244820851177891)	(34.0, 2.4887819513513136)	(35.0, 2.7323502357577127)	(36.0, 2.903058819347122)	(37.0, 3.0774704720896193)	(38.0, 3.176336609741151)	(39.0, 3.275158455781245)	(40.0, 3.374879929797941)	(41.0, 3.46541924449896)	(42.0, 3.4932285677466623)	(43.0, 3.5137101706231952)	(44.0, 3.507508618929758)	(45.0, 3.491051743958239)	(46.0, 3.4462003155944316)	(47.0, 3.403001472601688)	(48.0, 3.5326582672151545)	(49.0, 3.6565353695818397)	(50.0, 3.319704925508916)	(51.0, 2.978605060530078)	(52.0, 2.7545875290680035)	(53.0, 2.5278696614921383)	(54.0, 2.3841869478923567)	(55.0, 2.2480686606527467)	(56.0, 2.039281634789728)	(57.0, 1.8350087228335223)	(58.0, 1.6988969704218295)	(59.0, 1.554716883808349)	(60.0, 1.3244963484688563)	(61.0, 1.0962064917329053)	(62.0, 0.9575033170060415)	(63.0, 0.8192764586251436)	(64.0, 0.7154198907208319)	(65.0, 0.6155488417540304)	(66.0, 0.5030096658237125)	(67.0, 0.3951973487535136)	(68.0, 0.3375492751438178)	(69.0, 0.2820250206072168)	(70.0, 0.25274027843420527)	(71.0, 0.22114511154646296)	(72.0, 0.17385401409356172)	(73.0, 0.1291993566592612)	(74.0, 0.10697150254485079)	(75.0, 0.07834605189948714)	(76.0, 0.06666323176748884)	(77.0, 0.05260681691756001)	(78.0, 0.04158982314112681)	(79.0, 0.03868981172986508)	(80.0, 0.03539480627560727)	(81.0, 0.03475294095573862)	(82.0, 0.03633872586364939)	(83.0, 0.04569805162508246)	(84.0, 0.055278109351719215)	(85.0, 0.048593706484399375)	(86.0, 0.04284596228521364)	(87.0, 0.046993399736672575)	(88.0, 0.047488594474399286)	(89.0, 0.028234087062321552)	(90.0, 0.010158026951314864)	(91.0, 0.006662620107595796)	(92.0, 0.0030808083169713346)	(93.0, 0.0014391143257688392)	(94.0, 0.0006847047473259412)	(95.0, 0.0005307732452759946)	(96.0, 0.0004000766869317005)	(97.0, 0.00022073196520369686)	(98.0, 5.4456899310122575e-05)	(99.0, 4.3565519448098054e-05)	(100.0, 3.775678352168499e-05)
SRR27848283_2	(0.0, 0.00013960515518046147)	(1.0, 0.00029757940972677314)	(2.0, 0.000472453235689667)	(3.0, 0.0006899433721813333)	(4.0, 0.0009720927384407924)	(5.0, 0.001504796620050448)	(6.0, 0.0020294180979391297)	(7.0, 0.0031418507555350176)	(8.0, 0.00429910401558358)	(9.0, 0.006384364175594894)	(10.0, 0.008401291285965246)	(11.0, 0.012632797015882496)	(12.0, 0.016977456397893383)	(13.0, 0.024499235206221725)	(14.0, 0.03215694534985735)	(15.0, 0.0457243621414743)	(16.0, 0.059483552330470736)	(17.0, 0.08309813171123312)	(18.0, 0.10722043299846759)	(19.0, 0.1452701854248897)	(20.0, 0.1835557970871693)	(21.0, 0.2456205752605293)	(22.0, 0.3078271628809937)	(23.0, 0.39318689810615026)	(24.0, 0.4798802299452676)	(25.0, 0.5936488794856735)	(26.0, 0.8411607372169106)	(27.0, 0.9834044298302829)	(28.0, 1.1599064927609657)	(29.0, 1.3397252802731465)	(30.0, 1.548783265391913)	(31.0, 1.7618119150296017)	(32.0, 1.9790735399251567)	(33.0, 2.1979927923474865)	(34.0, 2.435068797346996)	(35.0, 2.671703209197752)	(36.0, 2.8269852885410045)	(37.0, 2.983977163653231)	(38.0, 3.1061786993305107)	(39.0, 3.2313170866144034)	(40.0, 3.3590403735610583)	(41.0, 3.4732807415731792)	(42.0, 3.470276291680901)	(43.0, 3.467733273564692)	(44.0, 3.4870046630913936)	(45.0, 3.494116443601876)	(46.0, 3.4539491014005588)	(47.0, 3.416484221097945)	(48.0, 3.36580314118359)	(49.0, 3.3074026309517293)	(50.0, 3.1467413445501817)	(51.0, 2.981147587586915)	(52.0, 2.8102730819379538)	(53.0, 2.6422648905540402)	(54.0, 2.5283603096783276)	(55.0, 2.4181053014646214)	(56.0, 2.22218636574026)	(57.0, 2.0316642714095856)	(58.0, 1.8387431727017314)	(59.0, 1.6384803123593341)	(60.0, 1.4393254760906848)	(61.0, 1.2424880853980311)	(62.0, 1.0507257094781746)	(63.0, 0.8604629868305461)	(64.0, 0.767487423008308)	(65.0, 0.6758425167441321)	(66.0, 0.568468518074966)	(67.0, 0.4650284457259904)	(68.0, 0.4005845018027655)	(69.0, 0.33781141115785823)	(70.0, 0.29183649450103377)	(71.0, 0.2428137768774274)	(72.0, 0.19364924980671666)	(73.0, 0.14904760701848313)	(74.0, 0.1262184903266045)	(75.0, 0.09394251321285645)	(76.0, 0.08165285097312802)	(77.0, 0.067794467647556)	(78.0, 0.05675684322060394)	(79.0, 0.055991953923009936)	(80.0, 0.055619428587870494)	(81.0, 0.044650871974534025)	(82.0, 0.034281148000524266)	(83.0, 0.03234137110749049)	(84.0, 0.030220107512722104)	(85.0, 0.02655363527929841)	(86.0, 0.024535238640978792)	(87.0, 0.04286686504412265)	(88.0, 0.058077214083021245)	(89.0, 0.044153436763706796)	(90.0, 0.030887273201689786)	(91.0, 0.017279444391467964)	(92.0, 0.003656185537778823)	(93.0, 0.0019331640172620746)	(94.0, 0.0008714300739159332)	(95.0, 0.0006679004529423131)	(96.0, 0.0004967004468525893)	(97.0, 0.0005319691176350216)	(98.0, 0.0006289579622867107)	(99.0, 0.0010830420986105275)	(100.0, 0.0014739365331158196)
SRR27848284_1	(0.0, 0.00026512324062222817)	(1.0, 0.00047056233939822014)	(2.0, 0.0006753731840495149)	(3.0, 0.0010491843882443628)	(4.0, 0.0014814232260360522)	(5.0, 0.002480347284304637)	(6.0, 0.0035772789860259884)	(7.0, 0.005656171884649099)	(8.0, 0.007758310185886008)	(9.0, 0.011039053225054907)	(10.0, 0.014220532112521646)	(11.0, 0.02013114691767312)	(12.0, 0.026134743333279784)	(13.0, 0.037025528584906146)	(14.0, 0.04814688310029639)	(15.0, 0.06658237213541171)	(16.0, 0.08518748978419528)	(17.0, 0.11755639879684561)	(18.0, 0.15055795971306604)	(19.0, 0.2001818682605256)	(20.0, 0.25002880702225266)	(21.0, 0.3174166009455262)	(22.0, 0.3851430238420116)	(23.0, 0.4859583349780503)	(24.0, 0.5876469193474181)	(25.0, 0.7187158078582516)	(26.0, 1.002561021396457)	(27.0, 1.1623367256270807)	(28.0, 1.342466606989645)	(29.0, 1.5248324447820067)	(30.0, 1.7249232161944512)	(31.0, 1.927235494191825)	(32.0, 2.132861812696977)	(33.0, 2.3399343721971815)	(34.0, 2.5599169257057897)	(35.0, 2.779523154993704)	(36.0, 2.940985093295015)	(37.0, 3.103306483238912)	(38.0, 3.1959186802687793)	(39.0, 3.2870538518514825)	(40.0, 3.3788882702749747)	(41.0, 3.4672377630687707)	(42.0, 3.4976044261860113)	(43.0, 3.5206154900112967)	(44.0, 3.5027743293781453)	(45.0, 3.48351771220205)	(46.0, 3.4528721042534447)	(47.0, 3.4211201407912464)	(48.0, 3.4580244163300864)	(49.0, 3.492269292159082)	(50.0, 3.230205020870005)	(51.0, 2.9642223286051914)	(52.0, 2.766689807988514)	(53.0, 2.568997082570039)	(54.0, 2.394158357445674)	(55.0, 2.2225124197830213)	(56.0, 2.0079083498359465)	(57.0, 1.7951067409726276)	(58.0, 1.6239269678705)	(59.0, 1.4513160318723117)	(60.0, 1.2521142400463139)	(61.0, 1.0516722745781637)	(62.0, 0.9080006083259038)	(63.0, 0.766466262605864)	(64.0, 0.6583745121975821)	(65.0, 0.5522843794305855)	(66.0, 0.4523768955047343)	(67.0, 0.35442139714431736)	(68.0, 0.2966609694279041)	(69.0, 0.24070991359061875)	(70.0, 0.20837178903007858)	(71.0, 0.17460312982760284)	(72.0, 0.13844647669715296)	(73.0, 0.10376747726799096)	(74.0, 0.08644588279596381)	(75.0, 0.06138608227004098)	(76.0, 0.0511078447899944)	(77.0, 0.03979487276657151)	(78.0, 0.02990049855671494)	(79.0, 0.026890533045290543)	(80.0, 0.023742979880557458)	(81.0, 0.023211476891063607)	(82.0, 0.023646856999478782)	(83.0, 0.030831571169516226)	(84.0, 0.03799492469931396)	(85.0, 0.03176829806943978)	(86.0, 0.026089509036301587)	(87.0, 0.026970949573251787)	(88.0, 0.026046787755822174)	(89.0, 0.015157259012445206)	(90.0, 0.005044880621318702)	(91.0, 0.0034893234085683774)	(92.0, 0.0016234086582176247)	(93.0, 0.0007331725635216594)	(94.0, 0.0003549635804539311)	(95.0, 0.0002443908545072198)	(96.0, 0.00016208956417188358)	(97.0, 9.863589757746403e-05)	(98.0, 3.581048510774172e-05)	(99.0, 2.6386673237283374e-05)	(100.0, 2.010413199031114e-05)
SRR27848284_2	(0.0, 0.0001679469337189597)	(1.0, 0.00031442696613549596)	(2.0, 0.00046595803415260244)	(3.0, 0.0007646005140363166)	(4.0, 0.0011188043855263029)	(5.0, 0.0016636848509378151)	(6.0, 0.0021978318656981155)	(7.0, 0.003461222145290741)	(8.0, 0.004765020709687927)	(9.0, 0.007059453631246949)	(10.0, 0.009309058611850909)	(11.0, 0.014098703120091618)	(12.0, 0.019033564901848717)	(13.0, 0.02773144820603063)	(14.0, 0.03657076050702851)	(15.0, 0.05192780287111218)	(16.0, 0.06740607008960954)	(17.0, 0.09340943274079508)	(18.0, 0.11989895756853552)	(19.0, 0.1632008543927739)	(20.0, 0.20668458849863286)	(21.0, 0.2739997399474321)	(22.0, 0.34128963621822855)	(23.0, 0.4333491796947712)	(24.0, 0.5264309265009792)	(25.0, 0.6475383443369512)	(26.0, 0.9124083374363526)	(27.0, 1.0623483292392795)	(28.0, 1.2443522950346262)	(29.0, 1.428707517902038)	(30.0, 1.6328716396359866)	(31.0, 1.8387733176165308)	(32.0, 2.0423780371577163)	(33.0, 2.247051682107872)	(34.0, 2.4518194025960884)	(35.0, 2.65698489213785)	(36.0, 2.817109034470426)	(37.0, 2.97658790700503)	(38.0, 3.107716579472533)	(39.0, 3.239222816851179)	(40.0, 3.3522725701453413)	(41.0, 3.459209307603914)	(42.0, 3.470827320864675)	(43.0, 3.4815247828872327)	(44.0, 3.4961115423222298)	(45.0, 3.506473110477349)	(46.0, 3.4789336016241403)	(47.0, 3.450285390456606)	(48.0, 3.3957657749429515)	(49.0, 3.3372400568185947)	(50.0, 3.186305011002355)	(51.0, 3.031694705407251)	(52.0, 2.858991590290904)	(53.0, 2.6882179707739753)	(54.0, 2.524957135333445)	(55.0, 2.3630120946668627)	(56.0, 2.160871544070393)	(57.0, 1.9613209119781154)	(58.0, 1.762551927645026)	(59.0, 1.5625195530323444)	(60.0, 1.3680123799872363)	(61.0, 1.174062083617091)	(62.0, 0.9968326092231835)	(63.0, 0.8204232967349184)	(64.0, 0.7159281036097719)	(65.0, 0.612501835893596)	(66.0, 0.5134384001774126)	(67.0, 0.41665613841433674)	(68.0, 0.3529291163802925)	(69.0, 0.2900380407381427)	(70.0, 0.2489320816412522)	(71.0, 0.20625209357533403)	(72.0, 0.16791094509030563)	(73.0, 0.131905900570541)	(74.0, 0.11145615156218239)	(75.0, 0.08082856581867483)	(76.0, 0.06919792496891182)	(77.0, 0.059007460644761416)	(78.0, 0.050151732478061685)	(79.0, 0.04729410908703908)	(80.0, 0.0446031698708353)	(81.0, 0.03594506347200787)	(82.0, 0.02756792092846217)	(83.0, 0.025286115595904577)	(84.0, 0.022926650590988213)	(85.0, 0.019255810468273807)	(86.0, 0.01637103776089814)	(87.0, 0.027123429795611994)	(88.0, 0.03620140352873681)	(89.0, 0.028159523473178957)	(90.0, 0.02075596804164316)	(91.0, 0.011651476371615347)	(92.0, 0.0024011360486210667)	(93.0, 0.0014357568694620842)	(94.0, 0.0007917498303893815)	(95.0, 0.0005934966830670004)	(96.0, 0.0004204987137474705)	(97.0, 0.00046280113690224615)	(98.0, 0.0005556139160627238)	(99.0, 0.00102346608856554)	(100.0, 0.001433231351661799)
SRR27848285_1	(0.0, 0.00024234207247832702)	(1.0, 0.0004326518764539545)	(2.0, 0.0006308021592450571)	(3.0, 0.0010206877876146009)	(4.0, 0.0014789994129192018)	(5.0, 0.002456920952449392)	(6.0, 0.003550311361807491)	(7.0, 0.005469803129996122)	(8.0, 0.007345815879298936)	(9.0, 0.010556135568835362)	(10.0, 0.013674507824990304)	(11.0, 0.01929256728167905)	(12.0, 0.025099511000740614)	(13.0, 0.03514886652977571)	(14.0, 0.045357882718325936)	(15.0, 0.06427481978766358)	(16.0, 0.08339204545219654)	(17.0, 0.11390932731443058)	(18.0, 0.14523204018225436)	(19.0, 0.19274961842884303)	(20.0, 0.24044824045898905)	(21.0, 0.30647790195971625)	(22.0, 0.3732773559259629)	(23.0, 0.4709754241331962)	(24.0, 0.5698737983699986)	(25.0, 0.6986436841229605)	(26.0, 0.9715857198764848)	(27.0, 1.1248713573438351)	(28.0, 1.3041724162917339)	(29.0, 1.4865918474957873)	(30.0, 1.6852310910566553)	(31.0, 1.8873600604612109)	(32.0, 2.0926323490999708)	(33.0, 2.2988248248433467)	(34.0, 2.5245472205452706)	(35.0, 2.750904695031248)	(36.0, 2.9140572187024727)	(37.0, 3.079047265499725)	(38.0, 3.181595739010532)	(39.0, 3.2819153782253396)	(40.0, 3.375887080682818)	(41.0, 3.464096031210922)	(42.0, 3.5009077920203793)	(43.0, 3.5335983120561036)	(44.0, 3.5268241383595327)	(45.0, 3.513312855048065)	(46.0, 3.4834064177626365)	(47.0, 3.4506403440219637)	(48.0, 3.487353029690026)	(49.0, 3.521030737285698)	(50.0, 3.25481013018944)	(51.0, 2.9847234542663514)	(52.0, 2.788437067120928)	(53.0, 2.5891385105687585)	(54.0, 2.4112972062221414)	(55.0, 2.23796845381923)	(56.0, 2.022731629376803)	(57.0, 1.8107079757071174)	(58.0, 1.6382844422219933)	(59.0, 1.463155230774729)	(60.0, 1.2654226316732509)	(61.0, 1.068243142713664)	(62.0, 0.9226711108591388)	(63.0, 0.7785132162746045)	(64.0, 0.6715199040462245)	(65.0, 0.567372685627862)	(66.0, 0.46344571338713436)	(67.0, 0.36293362605594676)	(68.0, 0.3072084920311583)	(69.0, 0.2533087640287727)	(70.0, 0.21901593523148666)	(71.0, 0.18299392446998755)	(72.0, 0.14564829833027595)	(73.0, 0.11044597399039473)	(74.0, 0.09323113359481663)	(75.0, 0.06837396466655435)	(76.0, 0.05740157094969738)	(77.0, 0.04384467030693921)	(78.0, 0.03211460122818677)	(79.0, 0.028728939921504264)	(80.0, 0.02533900199001331)	(81.0, 0.024235632789435517)	(82.0, 0.024353952742469053)	(83.0, 0.031357638637092705)	(84.0, 0.038459686902310504)	(85.0, 0.03243107146401141)	(86.0, 0.026874310296243653)	(87.0, 0.027743890673960003)	(88.0, 0.026444509502995327)	(89.0, 0.015535552387463576)	(90.0, 0.005475505296407377)	(91.0, 0.003503981259716046)	(92.0, 0.0015481381806556657)	(93.0, 0.0007305900714420153)	(94.0, 0.00032644902704433463)	(95.0, 0.0002359271352656654)	(96.0, 0.00015752234711091258)	(97.0, 8.481972536741446e-05)	(98.0, 2.2808665645019013e-05)	(99.0, 2.0670353240798483e-05)	(100.0, 1.9957582439391637e-05)
SRR27848285_2	(0.0, 0.00014800431839240755)	(1.0, 0.00030965952052003717)	(2.0, 0.00047849939829778366)	(3.0, 0.0007385846568320144)	(4.0, 0.0010432149043969698)	(5.0, 0.001589250253805852)	(6.0, 0.0021460626166899094)	(7.0, 0.003332252566524205)	(8.0, 0.004550055089219015)	(9.0, 0.006892977818722126)	(10.0, 0.009179860078154327)	(11.0, 0.013778052494229124)	(12.0, 0.01851275374765614)	(13.0, 0.02762795174495942)	(14.0, 0.03688971712552508)	(15.0, 0.05171745073223628)	(16.0, 0.06674707372471576)	(17.0, 0.0921815439936945)	(18.0, 0.11814768026078189)	(19.0, 0.16190235496999364)	(20.0, 0.20601482652658118)	(21.0, 0.27205420969976046)	(22.0, 0.33829691919383803)	(23.0, 0.42909972393027507)	(24.0, 0.5211620023081777)	(25.0, 0.6422467779747273)	(26.0, 0.9022788699091473)	(27.0, 1.0493657052210348)	(28.0, 1.228635576640056)	(29.0, 1.4111917187014407)	(30.0, 1.6137241329404102)	(31.0, 1.8185757604792372)	(32.0, 2.0234410389018)	(33.0, 2.2293121719153786)	(34.0, 2.4379860469000683)	(35.0, 2.6471793739342613)	(36.0, 2.8072129947676596)	(37.0, 2.9678465360178423)	(38.0, 3.0991464835237283)	(39.0, 3.229961465423231)	(40.0, 3.3492982095041075)	(41.0, 3.4614165099593115)	(42.0, 3.476276574606448)	(43.0, 3.48872474363784)	(44.0, 3.5037105401088544)	(45.0, 3.5121087074762762)	(46.0, 3.486734588482758)	(47.0, 3.461182289533117)	(48.0, 3.405048418678754)	(49.0, 3.343495865449073)	(50.0, 3.193989231378226)	(51.0, 3.04052455949173)	(52.0, 2.8667782667125183)	(53.0, 2.6942583980667822)	(54.0, 2.5364778915172606)	(55.0, 2.380764416152277)	(56.0, 2.1727321327031435)	(57.0, 1.9677066360135835)	(58.0, 1.7677520833978757)	(59.0, 1.5653604888016486)	(60.0, 1.37119606629237)	(61.0, 1.1787645875498998)	(62.0, 1.00111486048998)	(63.0, 0.8250400143325658)	(64.0, 0.7203370176158476)	(65.0, 0.6167735104572379)	(66.0, 0.516453884354656)	(67.0, 0.4190404595525465)	(68.0, 0.3557599918290121)	(69.0, 0.2938280877250047)	(70.0, 0.25414640564184415)	(71.0, 0.21233662263111905)	(72.0, 0.17202125215561825)	(73.0, 0.13487288670668895)	(74.0, 0.11610292157075862)	(75.0, 0.08547680467700543)	(76.0, 0.07176413273119238)	(77.0, 0.0604669487389486)	(78.0, 0.05083876490022698)	(79.0, 0.0478952032863741)	(80.0, 0.045230407087745755)	(81.0, 0.03586374544268839)	(82.0, 0.026909484179947728)	(83.0, 0.02505943020004264)	(84.0, 0.023146869541981526)	(85.0, 0.019917357837253992)	(86.0, 0.017614669291391535)	(87.0, 0.028281038761555043)	(88.0, 0.03694863146585604)	(89.0, 0.028668292779096344)	(90.0, 0.02096416507947602)	(91.0, 0.01173185686907584)	(92.0, 0.0025153549451059167)	(93.0, 0.0014390905327184094)	(94.0, 0.0007112828893615703)	(95.0, 0.0005251997900235433)	(96.0, 0.00037504006893610074)	(97.0, 0.00040593417423160326)	(98.0, 0.00047849939829778366)	(99.0, 0.000840607051063674)	(100.0, 0.0011567327796688164)
SRR27848286_1	(0.0, 0.0003057655063411072)	(1.0, 0.0004979865117894642)	(2.0, 0.0007009361314954037)	(3.0, 0.0010344172246685996)	(4.0, 0.001454621283090589)	(5.0, 0.0024845682518185295)	(6.0, 0.0035520653704480087)	(7.0, 0.00566470832800367)	(8.0, 0.007839040817540433)	(9.0, 0.011262362816897449)	(10.0, 0.014568564110609188)	(11.0, 0.020251153462375496)	(12.0, 0.026108082795827527)	(13.0, 0.03615721815043)	(14.0, 0.04640572691998588)	(15.0, 0.06481960519075033)	(16.0, 0.08336043873022952)	(17.0, 0.11300181182155428)	(18.0, 0.1434406785726927)	(19.0, 0.1913439412327995)	(20.0, 0.23960124816340655)	(21.0, 0.306794559258647)	(22.0, 0.3758287217502511)	(23.0, 0.4794939570141441)	(24.0, 0.5828784602049636)	(25.0, 0.7102637675411837)	(26.0, 0.9855162008825376)	(27.0, 1.1418732369701718)	(28.0, 1.3222328653055828)	(29.0, 1.5064270791868914)	(30.0, 1.706536298268136)	(31.0, 1.9110952101127132)	(32.0, 2.1229352748334365)	(33.0, 2.3355093555796156)	(34.0, 2.5681897534956932)	(35.0, 2.799394966951353)	(36.0, 2.9578709043548597)	(37.0, 3.1208287203644716)	(38.0, 3.2097161835397325)	(39.0, 3.2970676667737826)	(40.0, 3.3880731372137283)	(41.0, 3.471124234232864)	(42.0, 3.489960104664427)	(43.0, 3.5027369901940197)	(44.0, 3.4821434151265893)	(45.0, 3.452085414181596)	(46.0, 3.4070413272211346)	(47.0, 3.362875198527419)	(48.0, 3.4901219279294784)	(49.0, 3.6139766271237663)	(50.0, 3.274144194310081)	(51.0, 2.9303797243709924)	(52.0, 2.7070117636304967)	(53.0, 2.4812754612926393)	(54.0, 2.334692192793663)	(55.0, 2.1956314709916285)	(56.0, 1.985027879064092)	(57.0, 1.7774649552273918)	(58.0, 1.6374636915754426)	(59.0, 1.4918746079976686)	(60.0, 1.2728883921302074)	(61.0, 1.0547264914582035)	(62.0, 0.9178910630634294)	(63.0, 0.782993043593337)	(64.0, 0.6842987329354573)	(65.0, 0.5880916726829606)	(66.0, 0.4768475654972736)	(67.0, 0.3692511871591648)	(68.0, 0.31495277635035057)	(69.0, 0.2627929359835478)	(70.0, 0.226318329661331)	(71.0, 0.1880332696831471)	(72.0, 0.15124932164983665)	(73.0, 0.115575785192186)	(74.0, 0.0951225761612927)	(75.0, 0.06862111084268714)	(76.0, 0.05852548482630181)	(77.0, 0.045951548916414876)	(78.0, 0.03511207231150381)	(79.0, 0.03209464955155868)	(80.0, 0.02898692762161222)	(81.0, 0.027821978923476362)	(82.0, 0.0280669489490245)	(83.0, 0.03554836929131218)	(84.0, 0.04320055341053305)	(85.0, 0.0364459966841966)	(86.0, 0.030151876319748073)	(87.0, 0.03257564909077364)	(88.0, 0.032589953909783746)	(89.0, 0.019105873890378544)	(90.0, 0.006526573673362814)	(91.0, 0.004165384485506487)	(92.0, 0.0018345930380466433)	(93.0, 0.0008824285226861777)	(94.0, 0.0004443434405015506)	(95.0, 0.0003459978098070424)	(96.0, 0.0002601688957463807)	(97.0, 0.0001537768043586855)	(98.0, 5.453712247604544e-05)	(99.0, 4.470255940659462e-05)	(100.0, 4.291445703033083e-05)
SRR27848286_2	(0.0, 0.0001768773317801819)	(1.0, 0.000412412962365016)	(2.0, 0.0006623875588094567)	(3.0, 0.0010630688614135422)	(4.0, 0.00154406691161169)	(5.0, 0.0021216255459959575)	(6.0, 0.0026739159901259133)	(7.0, 0.0037911309735129805)	(8.0, 0.004944443371549065)	(9.0, 0.007138263746843056)	(10.0, 0.009298694013586706)	(11.0, 0.013860504789856194)	(12.0, 0.018525193197875378)	(13.0, 0.026773452445175698)	(14.0, 0.035222954779144285)	(15.0, 0.05052103910739757)	(16.0, 0.06597614718937408)	(17.0, 0.0916071164609084)	(18.0, 0.11789054650222369)	(19.0, 0.1608897868321324)	(20.0, 0.20404424604503188)	(21.0, 0.2730318200515002)	(22.0, 0.342237783416595)	(23.0, 0.4345713603473149)	(24.0, 0.5278624212016)	(25.0, 0.6491325881503378)	(26.0, 0.9080936359716513)	(27.0, 1.0533216570229416)	(28.0, 1.2327375394883155)	(29.0, 1.415914772560117)	(30.0, 1.626704722967684)	(31.0, 1.8409564154400915)	(32.0, 2.0527318252675766)	(33.0, 2.264961160084273)	(34.0, 2.48166115970525)	(35.0, 2.6978332346369855)	(36.0, 2.8524492908031185)	(37.0, 3.0087059744650495)	(38.0, 3.1324397899635827)	(39.0, 3.2572700644320802)	(40.0, 3.37200569689398)	(41.0, 3.4758353979550454)	(42.0, 3.4689895232668593)	(43.0, 3.4620136978859373)	(44.0, 3.473621724001694)	(45.0, 3.474661329543586)	(46.0, 3.4295666342933018)	(47.0, 3.386855270845219)	(48.0, 3.3354715035277103)	(49.0, 3.2784204421103054)	(50.0, 3.1120564823466497)	(51.0, 2.94105761454206)	(52.0, 2.7735502691693967)	(53.0, 2.607984062269484)	(54.0, 2.476375595765268)	(55.0, 2.349712475067967)	(56.0, 2.1602506821057714)	(57.0, 1.9742253630181628)	(58.0, 1.7859611017869486)	(59.0, 1.5927397630890578)	(60.0, 1.3971233609292053)	(61.0, 1.2027369781735178)	(62.0, 1.0214873470439736)	(63.0, 0.8425064384251203)	(64.0, 0.7485529900120258)	(65.0, 0.655230343919923)	(66.0, 0.5497338447374391)	(67.0, 0.4474500154587178)	(68.0, 0.3827932287747653)	(69.0, 0.3194747537389251)	(70.0, 0.2761533439832739)	(71.0, 0.23064352846452607)	(72.0, 0.18332342760113007)	(73.0, 0.13874763268642554)	(74.0, 0.12173762846844265)	(75.0, 0.08881498143780694)	(76.0, 0.0707166401681562)	(77.0, 0.0613511659374688)	(78.0, 0.05365609956966467)	(79.0, 0.05026474746338955)	(80.0, 0.04714954057917941)	(81.0, 0.03785535874242383)	(82.0, 0.02891763887532729)	(83.0, 0.026791501152500206)	(84.0, 0.024572412586951902)	(85.0, 0.021044792740376746)	(86.0, 0.018533315116171407)	(87.0, 0.03110604463842393)	(88.0, 0.04163024587934475)	(89.0, 0.03181355396554466)	(90.0, 0.02253020135318378)	(91.0, 0.012449998312445866)	(92.0, 0.0023932585912298083)	(93.0, 0.0013130434578579831)	(94.0, 0.0006596802527107805)	(95.0, 0.0005495831380312795)	(96.0, 0.0004521201184789343)	(97.0, 0.000548680702665054)	(98.0, 0.0007336799527412648)	(99.0, 0.001390652899353369)	(100.0, 0.0019564798739767062)
